dataset,params,cv_roc_auc,test_roc_auc,mean_test_roc_auc,diff_from_mean
rice,"{'ccp_alpha': 0.4925176938188639, 'max_depth': 5, 'min_samples_leaf': 48, 'min_samples_split': 20}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.5720041992091831, 'max_depth': 17, 'min_samples_leaf': 17, 'min_samples_split': 45}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.9404585843529143, 'max_depth': 29, 'min_samples_leaf': 46, 'min_samples_split': 54}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.883494022266259, 'max_depth': 28, 'min_samples_leaf': 41, 'min_samples_split': 38}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.9283185625877254, 'max_depth': 17, 'min_samples_leaf': 46, 'min_samples_split': 54}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.5722924691708383, 'max_depth': 28, 'min_samples_leaf': 33, 'min_samples_split': 53}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.2944488920695857, 'max_depth': 21, 'min_samples_leaf': 32, 'min_samples_split': 24}",0.9832410881801126,0.9865959150981177,0.9865959150981177,0.0
rice,"{'ccp_alpha': 0.2684748568901568, 'max_depth': 3, 'min_samples_leaf': 18, 'min_samples_split': 26}",0.9832410881801126,0.9865959150981177,0.9865959150981177,0.0
rice,"{'ccp_alpha': 0.3946914668094722, 'max_depth': 22, 'min_samples_leaf': 58, 'min_samples_split': 4}",0.9832410881801126,0.9865959150981177,0.9865959150981177,0.0
rice,"{'ccp_alpha': 0.570061170089365, 'max_depth': 24, 'min_samples_leaf': 50, 'min_samples_split': 33}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.6711435168240506, 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 28}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.29529058841893874, 'max_depth': 26, 'min_samples_leaf': 17, 'min_samples_split': 41}",0.9832410881801126,0.9865959150981177,0.9865959150981177,0.0
rice,"{'ccp_alpha': 0.697015740995268, 'max_depth': 11, 'min_samples_leaf': 54, 'min_samples_split': 49}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.5528199769079077, 'max_depth': 10, 'min_samples_leaf': 55, 'min_samples_split': 27}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.8101133946791808, 'max_depth': 25, 'min_samples_leaf': 24, 'min_samples_split': 14}",0.5,0.5,0.9865959150981177,0.4865959150981177
rice,"{'ccp_alpha': 0.08159418040024036, 'max_depth': 7, 'min_samples_leaf': 57, 'min_samples_split': 37}",0.9832410881801126,0.9865959150981177,0.9865959150981177,0.0
mushrooms,"{'ccp_alpha': 0.3745401188473625, 'max_depth': 29, 'min_samples_leaf': 15, 'min_samples_split': 44}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7796910002727693, 'max_depth': 21, 'min_samples_leaf': 39, 'min_samples_split': 59}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.15599452033620265, 'max_depth': 11, 'min_samples_leaf': 11, 'min_samples_split': 25}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.33370861113902184, 'max_depth': 8, 'min_samples_leaf': 24, 'min_samples_split': 4}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.020584494295802447, 'max_depth': 2, 'min_samples_leaf': 24, 'min_samples_split': 45}",0.9479086157857465,0.947025365372441,0.8888478388360902,-0.05817752653635078
mushrooms,"{'ccp_alpha': 0.9385527090157502, 'max_depth': 2, 'min_samples_leaf': 21, 'min_samples_split': 34}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.3042422429595377, 'max_depth': 22, 'min_samples_leaf': 44, 'min_samples_split': 26}",0.7559382326706204,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.2912291401980419, 'max_depth': 27, 'min_samples_leaf': 42, 'min_samples_split': 29}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.9737555188414592, 'max_depth': 15, 'min_samples_leaf': 47, 'min_samples_split': 52}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.38246199126716274, 'max_depth': 20, 'min_samples_leaf': 57, 'min_samples_split': 4}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.8599404067363206, 'max_depth': 7, 'min_samples_leaf': 21, 'min_samples_split': 10}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.06505159298527952, 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.9479086157857465,0.947025365372441,0.8888478388360902,-0.05817752653635078
mushrooms,"{'ccp_alpha': 0.8083973481164611, 'max_depth': 9, 'min_samples_leaf': 26, 'min_samples_split': 54}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.230893825622149, 'max_depth': 28, 'min_samples_leaf': 47, 'min_samples_split': 8}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.6099966577826209, 'max_depth': 8, 'min_samples_leaf': 47, 'min_samples_split': 36}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.9093204020787821, 'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 41}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7553614103176525, 'max_depth': 6, 'min_samples_leaf': 54, 'min_samples_split': 43}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5677003278199915, 'max_depth': 29, 'min_samples_leaf': 18, 'min_samples_split': 27}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.44975413336976566, 'max_depth': 10, 'min_samples_leaf': 36, 'min_samples_split': 15}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7272719958564209, 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 15}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.1959828624191452, 'max_depth': 25, 'min_samples_leaf': 40, 'min_samples_split': 22}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.388677289689482, 'max_depth': 18, 'min_samples_leaf': 47, 'min_samples_split': 54}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5867511656638482, 'max_depth': 25, 'min_samples_leaf': 45, 'min_samples_split': 42}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.2962735057040824, 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 26}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.9868869366005173, 'max_depth': 24, 'min_samples_leaf': 1, 'min_samples_split': 45}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.2934881747180381, 'max_depth': 11, 'min_samples_leaf': 51, 'min_samples_split': 18}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.71134195274865, 'max_depth': 3, 'min_samples_leaf': 33, 'min_samples_split': 6}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.926300878513349, 'max_depth': 26, 'min_samples_leaf': 41, 'min_samples_split': 29}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.8631034258755935, 'max_depth': 8, 'min_samples_leaf': 12, 'min_samples_split': 35}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.09541011649041131, 'max_depth': 23, 'min_samples_leaf': 23, 'min_samples_split': 25}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.6659223566174967, 'max_depth': 12, 'min_samples_leaf': 40, 'min_samples_split': 23}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.8872127425763265, 'max_depth': 1, 'min_samples_leaf': 35, 'min_samples_split': 38}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.9717120953891037, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5612771975694962, 'max_depth': 14, 'min_samples_leaf': 39, 'min_samples_split': 28}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5227328293819941, 'max_depth': 15, 'min_samples_leaf': 26, 'min_samples_split': 43}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.4393365018657701, 'max_depth': 19, 'min_samples_leaf': 32, 'min_samples_split': 40}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.47537022318211175, 'max_depth': 29, 'min_samples_leaf': 32, 'min_samples_split': 5}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.907566473926093, 'max_depth': 23, 'min_samples_leaf': 39, 'min_samples_split': 46}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5398410913016731, 'max_depth': 29, 'min_samples_leaf': 36, 'min_samples_split': 14}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.07697990982879299, 'max_depth': 27, 'min_samples_leaf': 51, 'min_samples_split': 23}",0.9479086157857465,0.947025365372441,0.8888478388360902,-0.05817752653635078
mushrooms,"{'ccp_alpha': 0.8804678390152577, 'max_depth': 10, 'min_samples_leaf': 45, 'min_samples_split': 58}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.10549425983027061, 'max_depth': 28, 'min_samples_leaf': 28, 'min_samples_split': 45}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.18657005888603584, 'max_depth': 11, 'min_samples_leaf': 58, 'min_samples_split': 56}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.8960912999234932, 'max_depth': 7, 'min_samples_leaf': 33, 'min_samples_split': 2}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.22793516254194168, 'max_depth': 25, 'min_samples_leaf': 52, 'min_samples_split': 14}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.8607305832563434, 'max_depth': 7, 'min_samples_leaf': 6, 'min_samples_split': 9}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.534089419375442, 'max_depth': 5, 'min_samples_leaf': 33, 'min_samples_split': 52}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.2694123337985215, 'max_depth': 24, 'min_samples_leaf': 15, 'min_samples_split': 55}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.21876421957307024, 'max_depth': 24, 'min_samples_leaf': 41, 'min_samples_split': 53}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.363629602379294, 'max_depth': 17, 'min_samples_leaf': 58, 'min_samples_split': 53}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.2468760628386012, 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 4}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.30087830981676966, 'max_depth': 17, 'min_samples_leaf': 56, 'min_samples_split': 18}",0.7559382326706204,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.266781014275285, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 29}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.05147875124998935, 'max_depth': 5, 'min_samples_leaf': 32, 'min_samples_split': 34}",0.9479086157857465,0.947025365372441,0.8888478388360902,-0.05817752653635078
mushrooms,"{'ccp_alpha': 0.6343513447013638, 'max_depth': 2, 'min_samples_leaf': 53, 'min_samples_split': 45}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.44778316457309164, 'max_depth': 6, 'min_samples_leaf': 32, 'min_samples_split': 56}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.6721355474058786, 'max_depth': 11, 'min_samples_leaf': 56, 'min_samples_split': 18}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7282163486118596, 'max_depth': 24, 'min_samples_leaf': 5, 'min_samples_split': 53}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.983423140894843, 'max_depth': 22, 'min_samples_leaf': 11, 'min_samples_split': 49}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7983451249845511, 'max_depth': 9, 'min_samples_leaf': 59, 'min_samples_split': 7}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.6958128067908819, 'max_depth': 3, 'min_samples_leaf': 20, 'min_samples_split': 37}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.016587828927856152, 'max_depth': 3, 'min_samples_leaf': 19, 'min_samples_split': 21}",0.972569880028119,0.9841680033556395,0.8888478388360902,-0.09532016451954928
mushrooms,"{'ccp_alpha': 0.6451727904094499, 'max_depth': 20, 'min_samples_leaf': 41, 'min_samples_split': 34}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.3975720210875223, 'max_depth': 7, 'min_samples_leaf': 18, 'min_samples_split': 41}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.13752094414599325, 'max_depth': 28, 'min_samples_leaf': 57, 'min_samples_split': 26}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.20907162073771368, 'max_depth': 10, 'min_samples_leaf': 35, 'min_samples_split': 8}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.659984046034179, 'max_depth': 26, 'min_samples_leaf': 48, 'min_samples_split': 58}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5166358912710143, 'max_depth': 17, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.09310276780589921, 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 38}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.8826363431893397, 'max_depth': 23, 'min_samples_leaf': 9, 'min_samples_split': 42}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.3492095746126609, 'max_depth': 16, 'min_samples_leaf': 16, 'min_samples_split': 4}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.8563242918780924, 'max_depth': 22, 'min_samples_leaf': 56, 'min_samples_split': 34}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.6420316461542878, 'max_depth': 11, 'min_samples_leaf': 49, 'min_samples_split': 9}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7853406511139436, 'max_depth': 8, 'min_samples_leaf': 20, 'min_samples_split': 36}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.3722827665617431, 'max_depth': 25, 'min_samples_leaf': 35, 'min_samples_split': 26}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.005061583846218687, 'max_depth': 14, 'min_samples_leaf': 18, 'min_samples_split': 3}",0.998251461942879,0.9995795740978806,0.8888478388360902,-0.11073173526179036
mushrooms,"{'ccp_alpha': 0.6918951976926933, 'max_depth': 16, 'min_samples_leaf': 41, 'min_samples_split': 37}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7121792213475359, 'max_depth': 1, 'min_samples_leaf': 14, 'min_samples_split': 22}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.1788227092213288, 'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 8}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.7209399242521293, 'max_depth': 1, 'min_samples_leaf': 48, 'min_samples_split': 13}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.50881407683876, 'max_depth': 22, 'min_samples_leaf': 55, 'min_samples_split': 23}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.24398964337908358, 'max_depth': 6, 'min_samples_leaf': 38, 'min_samples_split': 46}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.4867421529594551, 'max_depth': 8, 'min_samples_leaf': 27, 'min_samples_split': 28}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.7948113035416484, 'max_depth': 1, 'min_samples_leaf': 28, 'min_samples_split': 48}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.4925176938188639, 'max_depth': 5, 'min_samples_leaf': 48, 'min_samples_split': 20}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5720041992091831, 'max_depth': 17, 'min_samples_leaf': 17, 'min_samples_split': 45}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.9404585843529143, 'max_depth': 29, 'min_samples_leaf': 46, 'min_samples_split': 54}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.883494022266259, 'max_depth': 28, 'min_samples_leaf': 41, 'min_samples_split': 38}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.9283185625877254, 'max_depth': 17, 'min_samples_leaf': 46, 'min_samples_split': 54}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5722924691708383, 'max_depth': 28, 'min_samples_leaf': 33, 'min_samples_split': 53}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.2944488920695857, 'max_depth': 21, 'min_samples_leaf': 32, 'min_samples_split': 24}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.2684748568901568, 'max_depth': 3, 'min_samples_leaf': 18, 'min_samples_split': 26}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.3946914668094722, 'max_depth': 22, 'min_samples_leaf': 58, 'min_samples_split': 4}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.570061170089365, 'max_depth': 24, 'min_samples_leaf': 50, 'min_samples_split': 33}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.6711435168240506, 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 28}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.29529058841893874, 'max_depth': 26, 'min_samples_leaf': 17, 'min_samples_split': 41}",0.8898789989008727,0.8888478388360902,0.8888478388360902,0.0
mushrooms,"{'ccp_alpha': 0.697015740995268, 'max_depth': 11, 'min_samples_leaf': 54, 'min_samples_split': 49}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.5528199769079077, 'max_depth': 10, 'min_samples_leaf': 55, 'min_samples_split': 27}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.8101133946791808, 'max_depth': 25, 'min_samples_leaf': 24, 'min_samples_split': 14}",0.5,0.5,0.8888478388360902,0.3888478388360902
mushrooms,"{'ccp_alpha': 0.08159418040024036, 'max_depth': 7, 'min_samples_leaf': 57, 'min_samples_split': 37}",0.9479086157857465,0.947025365372441,0.8888478388360902,-0.05817752653635078
wine,"{'ccp_alpha': 0.3745401188473625, 'max_depth': 29, 'min_samples_leaf': 15, 'min_samples_split': 44}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.7796910002727693, 'max_depth': 21, 'min_samples_leaf': 39, 'min_samples_split': 59}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.15599452033620265, 'max_depth': 11, 'min_samples_leaf': 11, 'min_samples_split': 25}",0.8776901491590788,0.8740306122448981,0.8740306122448981,0.0
wine,"{'ccp_alpha': 0.33370861113902184, 'max_depth': 8, 'min_samples_leaf': 24, 'min_samples_split': 4}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.020584494295802447, 'max_depth': 2, 'min_samples_leaf': 24, 'min_samples_split': 45}",0.9738583273221569,0.9833510204081632,0.8740306122448981,-0.10932040816326516
wine,"{'ccp_alpha': 0.9385527090157502, 'max_depth': 2, 'min_samples_leaf': 21, 'min_samples_split': 34}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.3042422429595377, 'max_depth': 22, 'min_samples_leaf': 44, 'min_samples_split': 26}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.2912291401980419, 'max_depth': 27, 'min_samples_leaf': 42, 'min_samples_split': 29}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.9737555188414592, 'max_depth': 15, 'min_samples_leaf': 47, 'min_samples_split': 52}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.38246199126716274, 'max_depth': 20, 'min_samples_leaf': 57, 'min_samples_split': 4}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.8599404067363206, 'max_depth': 7, 'min_samples_leaf': 21, 'min_samples_split': 10}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.06505159298527952, 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.8776901491590788,0.8740306122448981,0.8740306122448981,0.0
wine,"{'ccp_alpha': 0.8083973481164611, 'max_depth': 9, 'min_samples_leaf': 26, 'min_samples_split': 54}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.230893825622149, 'max_depth': 28, 'min_samples_leaf': 47, 'min_samples_split': 8}",0.8776901491590788,0.8740306122448981,0.8740306122448981,0.0
wine,"{'ccp_alpha': 0.6099966577826209, 'max_depth': 8, 'min_samples_leaf': 47, 'min_samples_split': 36}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.9093204020787821, 'max_depth': 4, 'min_samples_leaf': 50, 'min_samples_split': 41}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.7553614103176525, 'max_depth': 6, 'min_samples_leaf': 54, 'min_samples_split': 43}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.5677003278199915, 'max_depth': 29, 'min_samples_leaf': 18, 'min_samples_split': 27}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.44975413336976566, 'max_depth': 10, 'min_samples_leaf': 36, 'min_samples_split': 15}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.7272719958564209, 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 15}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.1959828624191452, 'max_depth': 25, 'min_samples_leaf': 40, 'min_samples_split': 22}",0.8776901491590788,0.8740306122448981,0.8740306122448981,0.0
wine,"{'ccp_alpha': 0.388677289689482, 'max_depth': 18, 'min_samples_leaf': 47, 'min_samples_split': 54}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.5867511656638482, 'max_depth': 25, 'min_samples_leaf': 45, 'min_samples_split': 42}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.2962735057040824, 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 26}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.9868869366005173, 'max_depth': 24, 'min_samples_leaf': 1, 'min_samples_split': 45}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.2934881747180381, 'max_depth': 11, 'min_samples_leaf': 51, 'min_samples_split': 18}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.71134195274865, 'max_depth': 3, 'min_samples_leaf': 33, 'min_samples_split': 6}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.926300878513349, 'max_depth': 26, 'min_samples_leaf': 41, 'min_samples_split': 29}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.8631034258755935, 'max_depth': 8, 'min_samples_leaf': 12, 'min_samples_split': 35}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.09541011649041131, 'max_depth': 23, 'min_samples_leaf': 23, 'min_samples_split': 25}",0.8776901491590788,0.8740306122448981,0.8740306122448981,0.0
wine,"{'ccp_alpha': 0.6659223566174967, 'max_depth': 12, 'min_samples_leaf': 40, 'min_samples_split': 23}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.8872127425763265, 'max_depth': 1, 'min_samples_leaf': 35, 'min_samples_split': 38}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.9717120953891037, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.5612771975694962, 'max_depth': 14, 'min_samples_leaf': 39, 'min_samples_split': 28}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.5227328293819941, 'max_depth': 15, 'min_samples_leaf': 26, 'min_samples_split': 43}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.4393365018657701, 'max_depth': 19, 'min_samples_leaf': 32, 'min_samples_split': 40}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.47537022318211175, 'max_depth': 29, 'min_samples_leaf': 32, 'min_samples_split': 5}",0.5,0.5,0.8740306122448981,0.3740306122448981
wine,"{'ccp_alpha': 0.907566473926093, 'max_depth': 23, 'min_samples_leaf': 39, 'min_samples_split': 46}",0.5,0.5,0.8740306122448981,0.3740306122448981
