dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
heart,0.8888888888888888,0.7777777777777778,0.14604549845403467,10.0,9.685738607693846,686.0,0.10843269959149042,15.718144058740227,0.7777777777777778,0.8004599337513149,0.7483418021023235,0.7933361778053605,0.04499437570303699
heart,0.8888888888888888,0.6666666666666666,0.18314019998387457,11.0,1.2699991982341425,252.0,4.52992504739022,0.6412569042179157,0.5555555555555556,0.8024680130941585,0.7550133819479462,0.7933361778053605,0.03832279585741427
heart,0.5555555555555556,0.7777777777777778,0.18314019998387457,11.0,1.431215958721113,260.0,0.05326127477678591,9.222310278794142,0.7222222222222222,0.7958688845007915,0.7566812769093518,0.7933361778053605,0.036654900896008646
heart,0.6666666666666666,0.8888888888888888,0.008625699325576656,9.0,1.2699991982341425,500.0,9.222310278794142,0.2207542044379121,0.6111111111111112,0.8021952227565503,0.7932198130406114,0.7933361778053605,0.00011636476474907731
heart,0.7777777777777778,0.8333333333333333,0.04205938101976114,8.0,1.8176431200757233,1488.0,0.10843269959149042,3.174802103936398,0.5555555555555556,0.7940536716401491,0.7540048873201195,0.7933361778053605,0.03933129048524098
heart,0.7222222222222222,0.5,0.08293720650170974,3.0,1.6128979635153649,1119.0,0.7659831786679867,0.05326127477678591,0.6111111111111112,0.7927218010848456,0.7536170047709554,0.7933361778053605,0.039719173034405086
heart,0.5,0.5,0.5071231934836635,7.0,1.8176431200757233,198.0,18.77536736007401,1.8627523686544305,0.5,0.7966461568437481,0.7899034172452581,0.7933361778053605,0.0034327605601023325
heart,0.7222222222222222,0.6111111111111112,0.14604549845403467,6.0,28.395417264496608,1080.0,7.720626645353454,1.5594374008644958,0.5,0.7414077688154442,0.7578061363019278,0.7933361778053605,0.03553004150343264
heart,0.6111111111111112,0.5555555555555556,0.05906172676928791,8.0,19.840064730601398,1446.0,32.0,1.8627523686544305,0.5555555555555556,0.7850350903740118,0.7951980140413483,0.7933361778053605,-0.0018618362359877905
heart,0.7777777777777778,0.8333333333333333,0.00437429218801632,4.0,19.840064730601398,884.0,32.0,9.222310278794142,0.9444444444444444,0.7894259491426648,0.7851518560179978,0.7933361778053605,0.008184321787362725
heart,0.7777777777777778,0.8333333333333333,0.09287464307105926,9.0,19.840064730601398,1990.0,2.225062952192973,1.8627523686544305,1.0,0.8015457054158841,0.771498390287421,0.7933361778053605,0.021837787517939522
heart,0.8333333333333333,0.9444444444444444,0.20508383900190938,6.0,1.0,1899.0,0.4494254865977708,0.31498026247371824,0.6111111111111112,0.7764895674851179,0.7374035142158955,0.7933361778053605,0.055932663589465026
heart,0.8333333333333333,0.5555555555555556,0.00437429218801632,9.0,12.300880266076668,150.0,2.225062952192973,1.3055116977098091,1.0,0.8024889143329806,0.7912804002947906,0.7933361778053605,0.002055777510569845
heart,1.0,0.7777777777777778,0.8930016176563254,6.0,2.931672886767848,937.0,0.37624481090234907,18.77536736007401,0.5,0.7563933389039101,0.710290524029324,0.7933361778053605,0.08304565377603645
heart,0.8888888888888888,0.7222222222222222,0.5071231934836635,7.0,2.048379120497995,1319.0,0.07599515647546923,7.720626645353454,0.6666666666666666,0.7706125340941619,0.7343392420774988,0.7933361778053605,0.05899693572786169
heart,0.6111111111111112,0.8333333333333333,0.3224946067247292,6.0,6.005177529385341,368.0,5.411008231029584,0.7659831786679867,0.5,0.795867736182841,0.7584655366355068,0.7933361778053605,0.03487064116985372
heart,0.8888888888888888,0.6111111111111112,0.08293720650170974,9.0,19.840064730601398,840.0,2.6578439649485035,1.5594374008644958,0.9444444444444444,0.8021554877142482,0.7641286218533029,0.7933361778053605,0.029207555952057596
heart,0.7222222222222222,0.5,0.00390625,4.0,32.0,1241.0,2.225062952192973,32.0,0.7222222222222222,0.7835259273987087,0.8004732167099803,0.7933361778053605,-0.007137038904619808
heart,0.5,0.8333333333333333,0.00614258326569918,8.0,28.395417264496608,346.0,0.044588655637913845,0.2207542044379121,1.0,0.8052994641892879,0.7939567898840231,0.7933361778053605,-0.0006206120786625968
heart,0.6111111111111112,0.7222222222222222,0.04205938101976114,11.0,28.395417264496608,1343.0,0.06362074277108691,5.411008231029584,0.6666666666666666,0.7745989337497406,0.7645940809122997,0.7933361778053605,0.02874209689306073
heart,0.7222222222222222,1.0,0.06613843200451852,7.0,2.048379120497995,1735.0,9.222310278794142,5.411008231029584,0.7222222222222222,0.8018650859761394,0.7774329932896319,0.7933361778053605,0.015903184515728586
heart,0.8333333333333333,1.0,0.010816576451920346,8.0,1.6128979635153649,1223.0,11.016075609554143,6.4634645761165785,1.0,0.8011426735971977,0.7848415499786664,0.7933361778053605,0.008494627826694079
heart,1.0,0.6111111111111112,0.13041886637087732,3.0,15.622108075491552,1448.0,0.05326127477678591,0.4494254865977708,0.8888888888888888,0.7791416008459768,0.7265040145843839,0.7933361778053605,0.06683216322097663
heart,0.8333333333333333,0.5555555555555556,0.8930016176563254,6.0,15.622108075491552,789.0,13.158733350628646,9.222310278794142,0.5,0.794111270435082,0.7904658469415462,0.7933361778053605,0.0028703308638142744
heart,0.6111111111111112,0.7222222222222222,0.013563923541053414,5.0,1.0,1540.0,32.0,0.15471578566317848,0.5555555555555556,0.7844101206446916,0.7917070710988712,0.7933361778053605,0.0016291067064893028
heart,0.6111111111111112,0.5555555555555556,0.18314019998387457,9.0,6.767489244843735,189.0,0.10843269959149042,4.52992504739022,1.0,0.8052004518631133,0.7577285597920949,0.7933361778053605,0.03560761801326562
heart,1.0,1.0,0.16354449484350292,5.0,2.601439840712011,1319.0,0.18480844184739367,4.52992504739022,0.8888888888888888,0.7820746757645551,0.7511733447112214,0.7933361778053605,0.04216283309413904
heart,0.6666666666666666,0.9444444444444444,0.03755909528827044,11.0,1.431215958721113,1517.0,18.77536736007401,0.12952316514383383,0.8888888888888888,0.7964992057158823,0.7892634110391373,0.7933361778053605,0.004072766766223146
heart,0.6111111111111112,0.5,0.18314019998387457,6.0,7.6265706475730735,1108.0,26.789388470197363,7.720626645353454,0.8888888888888888,0.793229318261228,0.7900197820100073,0.7933361778053605,0.003316395795353144
heart,0.8333333333333333,0.7222222222222222,0.013563923541053414,3.0,13.862383667332647,1648.0,1.5594374008644958,2.225062952192973,0.6111111111111112,0.807955850045604,0.7811566657616075,0.7933361778053605,0.012179512043753005
heart,0.9444444444444444,0.5,0.8930016176563254,6.0,6.005177529385341,828.0,1.3055116977098091,0.2636915191204116,0.6111111111111112,0.7457856846980058,0.7240215662697335,0.7933361778053605,0.06931461153562701
heart,0.5,0.6666666666666666,0.013563923541053414,11.0,8.594705915009728,175.0,0.12952316514383383,0.0907764285071453,0.6666666666666666,0.8124721961201115,0.7898452348628836,0.7933361778053605,0.003490942942476871
heart,0.6111111111111112,1.0,0.7121258270022673,7.0,1.6128979635153649,1222.0,0.2207542044379121,2.225062952192973,0.6666666666666666,0.7672623743529483,0.7237500484853185,0.7933361778053605,0.06958612932004193
heart,0.7222222222222222,0.6666666666666666,0.047098885587850976,11.0,2.048379120497995,208.0,26.789388470197363,0.31498026247371824,1.0,0.7842549495513365,0.7920561653931188,0.7933361778053605,0.0012800124122416268
heart,0.7222222222222222,0.6111111111111112,0.047098885587850976,4.0,5.328735052946112,687.0,0.12952316514383383,0.15471578566317848,1.0,0.792224320114743,0.7623055738722315,0.7933361778053605,0.031030603933128953
heart,0.5,0.7777777777777778,0.007702763451157033,10.0,2.931672886767848,1516.0,3.174802103936398,0.03732821303899783,0.7222222222222222,0.8116926155654685,0.7813506070361894,0.7933361778053605,0.011985570769171061
heart,0.7222222222222222,0.7777777777777778,0.029951571491900867,10.0,6.005177529385341,1488.0,0.03125,1.3055116977098091,0.6666666666666666,0.7956575500099412,0.7540824638299524,0.7933361778053605,0.03925371397540811
heart,0.5,0.8333333333333333,0.05906172676928791,6.0,1.431215958721113,1193.0,6.4634645761165785,0.7659831786679867,0.7777777777777778,0.8052731941010165,0.7748729684651487,0.7933361778053605,0.018463209340211728
heart,0.8333333333333333,1.0,0.06613843200451852,5.0,2.048379120497995,1249.0,0.044588655637913845,0.2636915191204116,0.5555555555555556,0.7777440284456878,0.7449284356696791,0.7933361778053605,0.04840774213568133
heart,1.0,0.6666666666666666,0.08293720650170974,10.0,28.395417264496608,994.0,26.789388470197363,0.03125,0.6111111111111112,0.7790848540288782,0.8020247469066366,0.7933361778053605,-0.008688569101276133
heart,0.9444444444444444,0.5,0.05906172676928791,10.0,1.0,1033.0,0.07599515647546923,7.720626645353454,0.7222222222222222,0.7976722020839564,0.7576121950273458,0.7933361778053605,0.035723982778014696
heart,0.7777777777777778,0.7222222222222222,0.012112605663927412,7.0,1.431215958721113,1350.0,0.7659831786679867,0.9149690648834351,0.9444444444444444,0.7967870966660533,0.7628486094410614,0.7933361778053605,0.03048756836429911
heart,0.5555555555555556,0.9444444444444444,0.8930016176563254,3.0,10.915269621120595,1689.0,0.044588655637913845,0.4494254865977708,0.8333333333333333,0.7411511521657416,0.7060238159885188,0.7933361778053605,0.08731236181684165
heart,0.9444444444444444,1.0,0.13041886637087732,10.0,1.8176431200757233,1071.0,1.8627523686544305,3.7923100573566844,0.7222222222222222,0.7896430217505312,0.7567588534191847,0.7933361778053605,0.03657732438617578
heart,0.8888888888888888,1.0,0.08293720650170974,6.0,19.840064730601398,1771.0,3.7923100573566844,3.7923100573566844,0.7222222222222222,0.7960480753496604,0.7569140064388503,0.7933361778053605,0.03642217136651016
heart,0.9444444444444444,0.6666666666666666,0.07406305956992351,8.0,6.767489244843735,1324.0,9.222310278794142,0.9149690648834351,0.6111111111111112,0.8122897061722923,0.7813506070361895,0.7933361778053605,0.01198557076917095
heart,0.7777777777777778,0.5555555555555556,0.00614258326569918,11.0,1.126942411232332,109.0,5.411008231029584,0.06362074277108691,0.8333333333333333,0.8032902897771088,0.7965168147085063,0.7933361778053605,-0.0031806369031458503
heart,0.8888888888888888,0.5,0.00390625,4.0,5.328735052946112,276.0,0.18480844184739367,1.0929331256979677,1.0,0.8014453317773009,0.7904658469415461,0.7933361778053605,0.0028703308638143854
heart,0.9444444444444444,0.7777777777777778,0.07406305956992351,3.0,4.195857021292138,1733.0,13.158733350628646,0.03125,0.7222222222222222,0.8091957671889075,0.7860827741359917,0.7933361778053605,0.007253403669368774
heart,0.8333333333333333,0.7777777777777778,0.08293720650170974,3.0,1.6128979635153649,1986.0,0.06362074277108691,22.427229206473235,0.6111111111111112,0.7965453016524758,0.7490012024359024,0.7933361778053605,0.044334975369458074
heart,0.7222222222222222,0.8333333333333333,0.22965673851761886,7.0,1.6128979635153649,813.0,0.15471578566317848,0.7659831786679867,0.5,0.7762814834749175,0.7273573561925448,0.7933361778053605,0.06597882161281565
heart,0.7222222222222222,0.9444444444444444,0.6359295154878732,3.0,8.594705915009728,784.0,0.2636915191204116,0.05326127477678591,0.5,0.7319805183229409,0.6882200069818859,0.7933361778053605,0.10511617082347458
heart,0.5,0.8888888888888888,0.13041886637087732,4.0,25.196866300777266,194.0,0.10843269959149042,26.789388470197363,1.0,0.807027217357974,0.7891858345293045,0.7933361778053605,0.004150343276056012
heart,1.0,0.5555555555555556,0.004898414629411993,4.0,3.723222215679941,1177.0,0.06362074277108691,5.411008231029584,0.9444444444444444,0.8086876990051213,0.7797602885846165,0.7933361778053605,0.01357588922074393
heart,0.5,0.8333333333333333,0.019047088346944928,7.0,10.915269621120595,677.0,0.18480844184739367,26.789388470197363,0.7777777777777778,0.8111991282414632,0.7865094449400721,0.7933361778053605,0.006826732865288343
heart,0.5555555555555556,0.7777777777777778,1.0,4.0,7.6265706475730735,897.0,0.37624481090234907,3.174802103936398,0.6111111111111112,0.7207242983059625,0.7007486133198867,0.7933361778053605,0.09258756448547378
heart,0.5555555555555556,0.6666666666666666,0.25717393336906924,3.0,15.622108075491552,1458.0,5.411008231029584,0.5368400098840593,0.7222222222222222,0.8037881967361284,0.7584655366355068,0.7933361778053605,0.03487064116985372
heart,0.6666666666666666,1.0,0.023884937268832684,3.0,25.196866300777266,1975.0,1.8627523686544305,0.06362074277108691,0.5555555555555556,0.7745179611281409,0.7665722819130367,0.7933361778053605,0.026763895892323752
heart,0.7777777777777778,0.7222222222222222,0.00437429218801632,5.0,5.328735052946112,860.0,1.5594374008644958,0.4494254865977708,0.7777777777777778,0.8123974489561097,0.7841821496450875,0.7933361778053605,0.009154028160272998
heart,0.8888888888888888,0.6666666666666666,0.3224946067247292,6.0,15.622108075491552,380.0,0.044588655637913845,7.720626645353454,0.6111111111111112,0.7821328070456344,0.7429114464140258,0.7933361778053605,0.05042473139133463
heart,0.5555555555555556,1.0,0.029951571491900867,7.0,1.6128979635153649,1589.0,3.7923100573566844,1.3055116977098091,0.7222222222222222,0.8021738445953537,0.7670377409720337,0.7933361778053605,0.026298436833326777
heart,0.7777777777777778,0.5,0.00614258326569918,11.0,3.723222215679941,445.0,11.016075609554143,0.31498026247371824,1.0,0.7959882343250201,0.7957022613552617,0.7933361778053605,-0.002366083549901199
heart,0.9444444444444444,1.0,0.7121258270022673,11.0,12.300880266076668,338.0,5.411008231029584,0.5368400098840593,1.0,0.8077288789833089,0.7848027617237499,0.7933361778053605,0.008533416081610623
heart,0.6666666666666666,0.5,0.008625699325576656,3.0,1.2699991982341425,1376.0,0.37624481090234907,1.3055116977098091,1.0,0.799285576070832,0.7740196268569878,0.7933361778053605,0.0193165509483727
heart,0.8333333333333333,0.8888888888888888,0.00437429218801632,10.0,8.594705915009728,1130.0,0.044588655637913845,1.5594374008644958,0.5555555555555556,0.8119801789209016,0.787517939567899,0.7933361778053605,0.005818238237461526
heart,1.0,0.7777777777777778,0.18314019998387457,5.0,5.328735052946112,1315.0,2.225062952192973,18.77536736007401,1.0,0.8024181376635046,0.7746790271905668,0.7933361778053605,0.01865715061479367
heart,0.8333333333333333,0.9444444444444444,0.023884937268832684,9.0,12.300880266076668,1597.0,2.225062952192973,0.5368400098840593,0.6666666666666666,0.8036419459433028,0.7713820255226718,0.7933361778053605,0.02195415228268871
heart,0.9444444444444444,0.6666666666666666,0.010816576451920346,5.0,2.601439840712011,208.0,0.6412569042179157,15.718144058740227,0.7777777777777778,0.8044761109582593,0.7905046351964624,0.7933361778053605,0.0028315426088980633
heart,0.5555555555555556,0.8888888888888888,0.3224946067247292,3.0,3.723222215679941,694.0,18.77536736007401,0.07599515647546923,0.6666666666666666,0.8035382315329406,0.7872076335285676,0.7933361778053605,0.00612854427679288
heart,1.0,0.5555555555555556,0.567886086046074,8.0,1.6128979635153649,1500.0,9.222310278794142,1.3055116977098091,0.7222222222222222,0.799785324737371,0.7678135060703619,0.7933361778053605,0.02552267173499856
heart,0.7777777777777778,0.7777777777777778,0.7974518891368139,6.0,32.0,942.0,5.411008231029584,6.4634645761165785,0.8888888888888888,0.7855896422832155,0.7584267483805903,0.7933361778053605,0.034909429424770155
diabetes,0.8333333333333333,0.6666666666666666,0.09287464307105926,10.0,28.395417264496608,1144.0,26.789388470197363,0.7659831786679867,0.8333333333333333,0.7945422764227643,0.7985671641791044,0.806865671641791,0.008298507462686566
diabetes,0.8888888888888888,0.7222222222222222,0.20508383900190938,10.0,15.622108075491552,230.0,1.3055116977098091,0.03732821303899783,0.8888888888888888,0.7939788617886179,0.7972537313432836,0.806865671641791,0.009611940298507426
diabetes,0.7777777777777778,0.5555555555555556,0.03755909528827044,3.0,3.723222215679941,1437.0,1.3055116977098091,2.225062952192973,0.5,0.8042991869918698,0.7910447761194029,0.806865671641791,0.01582089552238808
diabetes,1.0,0.6111111111111112,0.5071231934836635,9.0,9.685738607693846,931.0,0.044588655637913845,18.77536736007401,0.6111111111111112,0.7629219512195121,0.751044776119403,0.806865671641791,0.055820895522388
diabetes,0.8333333333333333,0.7222222222222222,0.009659220269068186,9.0,7.6265706475730735,487.0,2.225062952192973,0.31498026247371824,0.5555555555555556,0.8231804878048781,0.8287761194029851,0.806865671641791,-0.021910447761194107
diabetes,1.0,0.9444444444444444,0.06613843200451852,7.0,1.126942411232332,1463.0,3.7923100573566844,0.0907764285071453,0.8888888888888888,0.8032845528455285,0.7991641791044776,0.806865671641791,0.007701492537313448
diabetes,0.6111111111111112,0.5,0.20508383900190938,4.0,2.3084053051719735,1511.0,0.03732821303899783,0.07599515647546923,0.7777777777777778,0.7612195121951219,0.7604776119402986,0.806865671641791,0.0463880597014924
diabetes,1.0,0.6666666666666666,0.09287464307105926,4.0,19.840064730601398,1679.0,11.016075609554143,0.15471578566317848,0.6666666666666666,0.8163804878048782,0.8168955223880596,0.806865671641791,-0.01002985074626861
diabetes,0.8888888888888888,0.8333333333333333,0.3224946067247292,7.0,6.005177529385341,1872.0,0.6412569042179157,1.8627523686544305,1.0,0.7819235772357723,0.7905671641791044,0.806865671641791,0.016298507462686573
diabetes,0.9444444444444444,0.9444444444444444,0.09287464307105926,3.0,17.605216143126537,1962.0,0.12952316514383383,1.8627523686544305,0.5,0.7992463414634147,0.7731940298507464,0.806865671641791,0.03367164179104465
diabetes,0.8888888888888888,0.8888888888888888,0.012112605663927412,5.0,6.767489244843735,491.0,13.158733350628646,13.158733350628646,0.5,0.8139398373983739,0.8091940298507463,0.806865671641791,-0.0023283582089552723
diabetes,0.7222222222222222,1.0,0.28798820549062376,11.0,25.196866300777266,234.0,0.12952316514383383,0.10843269959149042,0.5555555555555556,0.7944186991869919,0.810865671641791,0.806865671641791,-0.0040000000000000036
diabetes,0.5,0.8333333333333333,0.047098885587850976,10.0,1.6128979635153649,198.0,32.0,1.3055116977098091,0.6111111111111112,0.768179674796748,0.7713432835820895,0.806865671641791,0.03552238805970154
diabetes,0.5,0.6111111111111112,0.22965673851761886,5.0,1.0,1128.0,2.6578439649485035,0.31498026247371824,0.8333333333333333,0.7874357723577236,0.7871044776119402,0.806865671641791,0.01976119402985077
diabetes,0.9444444444444444,1.0,0.40440634866864145,5.0,2.048379120497995,1364.0,7.720626645353454,0.05326127477678591,0.7222222222222222,0.8049837398373985,0.7966567164179105,0.806865671641791,0.010208955223880545
diabetes,0.8333333333333333,0.8333333333333333,0.567886086046074,6.0,4.195857021292138,1283.0,0.0907764285071453,1.3055116977098091,0.5555555555555556,0.7483479674796747,0.7388656716417912,0.806865671641791,0.06799999999999984
diabetes,1.0,0.9444444444444444,0.0068785802223072495,6.0,32.0,1454.0,3.7923100573566844,2.225062952192973,0.8333333333333333,0.8058390243902439,0.806089552238806,0.806865671641791,0.0007761194029850538
diabetes,0.5,0.5,0.07406305956992351,11.0,9.685738607693846,1072.0,0.044588655637913845,26.789388470197363,0.7777777777777778,0.8026878048780489,0.7905671641791046,0.806865671641791,0.016298507462686462
diabetes,0.8888888888888888,0.9444444444444444,0.22965673851761886,3.0,8.594705915009728,1357.0,1.8627523686544305,0.37624481090234907,0.7777777777777778,0.7700959349593497,0.7734925373134328,0.806865671641791,0.0333731343283582
diabetes,0.8888888888888888,0.9444444444444444,0.8930016176563254,3.0,19.840064730601398,663.0,0.2207542044379121,26.789388470197363,0.5555555555555556,0.7908934959349594,0.7690746268656715,0.806865671641791,0.0377910447761195
diabetes,0.6111111111111112,0.5,0.22965673851761886,3.0,15.622108075491552,1204.0,0.03732821303899783,0.03732821303899783,0.7777777777777778,0.7822975609756098,0.7708656716417911,0.806865671641791,0.03599999999999992
diabetes,0.8333333333333333,0.7222222222222222,0.13041886637087732,3.0,1.0,1526.0,0.03732821303899783,2.6578439649485035,0.7777777777777778,0.775320325203252,0.772179104477612,0.806865671641791,0.03468656716417906
diabetes,0.8333333333333333,0.6666666666666666,0.012112605663927412,10.0,22.358610386509486,500.0,22.427229206473235,1.8627523686544305,0.7222222222222222,0.7993341463414634,0.7937313432835821,0.806865671641791,0.013134328358208935
diabetes,0.6666666666666666,0.5555555555555556,0.0068785802223072495,8.0,3.30382651195861,1634.0,0.4494254865977708,9.222310278794142,0.9444444444444444,0.8154780487804878,0.8156417910447762,0.806865671641791,-0.008776119402985172
diabetes,0.7777777777777778,0.6111111111111112,0.033540332850133574,6.0,8.594705915009728,1469.0,0.044588655637913845,0.7659831786679867,0.6666666666666666,0.7956487804878049,0.7900895522388061,0.806865671641791,0.016776119402984957
diabetes,0.8333333333333333,0.6666666666666666,0.36113552355158474,3.0,2.3084053051719735,1763.0,26.789388470197363,0.6412569042179157,0.8888888888888888,0.8057308943089432,0.8142686567164179,0.806865671641791,-0.007402985074626889
diabetes,0.5,0.9444444444444444,0.05906172676928791,4.0,13.862383667332647,1538.0,5.411008231029584,13.158733350628646,0.8333333333333333,0.8121772357723577,0.8206567164179104,0.806865671641791,-0.013791044776119366
diabetes,1.0,0.9444444444444444,0.8930016176563254,4.0,1.0,1427.0,0.2207542044379121,0.06362074277108691,0.7222222222222222,0.7564308943089431,0.7627462686567165,0.806865671641791,0.04411940298507455
diabetes,0.8333333333333333,0.9444444444444444,0.36113552355158474,5.0,8.594705915009728,915.0,0.4494254865977708,0.044588655637913845,0.6666666666666666,0.7613999999999999,0.7562985074626867,0.806865671641791,0.05056716417910434
diabetes,0.8888888888888888,0.7777777777777778,0.14604549845403467,10.0,9.685738607693846,686.0,0.10843269959149042,15.718144058740227,0.7777777777777778,0.7860861788617888,0.7898507462686567,0.806865671641791,0.017014925373134315
