dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
heart,0.9444444444444444,0.7777777777777778,0.07406305956992351,3.0,4.195857021292138,1733.0,13.158733350628646,0.03125,0.7222222222222222,0.7901850116006195,0.794693766727435,0.8035956712307513,0.008901904503316294
heart,0.8333333333333333,0.7777777777777778,0.08293720650170974,3.0,1.6128979635153649,1986.0,0.06362074277108691,22.427229206473235,0.6111111111111112,0.7698756174255268,0.7589309956945037,0.8035956712307513,0.04466467553624753
heart,0.7222222222222222,0.8333333333333333,0.22965673851761886,7.0,1.6128979635153649,813.0,0.15471578566317848,0.7659831786679867,0.5,0.7470154165253984,0.7330592296652573,0.8035956712307513,0.07053644156549399
heart,0.7222222222222222,0.9444444444444444,0.6359295154878732,3.0,8.594705915009728,784.0,0.2636915191204116,0.05326127477678591,0.5,0.6891878236705824,0.6838757224312478,0.8035956712307513,0.11971994879950343
heart,0.5,0.8888888888888888,0.13041886637087732,4.0,25.196866300777266,194.0,0.10843269959149042,26.789388470197363,1.0,0.7633912367124709,0.7903494821767969,0.8035956712307513,0.01324618905395436
heart,1.0,0.5555555555555556,0.004898414629411993,4.0,3.723222215679941,1177.0,0.06362074277108691,5.411008231029584,0.9444444444444444,0.7750822680042282,0.7860827741359916,0.8035956712307513,0.017512897094759672
heart,0.5,0.8333333333333333,0.019047088346944928,7.0,10.915269621120595,677.0,0.18480844184739367,26.789388470197363,0.7777777777777778,0.7757849530989278,0.7861991389007408,0.8035956712307513,0.017396532330010483
heart,0.5555555555555556,0.7777777777777778,1.0,4.0,7.6265706475730735,897.0,0.37624481090234907,3.174802103936398,0.6111111111111112,0.6962253112888322,0.690780031806369,0.8035956712307513,0.11281563942438222
heart,0.5555555555555556,0.6666666666666666,0.25717393336906924,3.0,15.622108075491552,1458.0,5.411008231029584,0.5368400098840593,0.7222222222222222,0.7653277756726033,0.7635467980295567,0.8035956712307513,0.040048873201194546
heart,0.6666666666666666,1.0,0.023884937268832684,3.0,25.196866300777266,1975.0,1.8627523686544305,0.06362074277108691,0.5555555555555556,0.7143708076557442,0.746130871572088,0.8035956712307513,0.057464799658663246
heart,0.7777777777777778,0.7222222222222222,0.00437429218801632,5.0,5.328735052946112,860.0,1.5594374008644958,0.4494254865977708,0.7777777777777778,0.7812442246199053,0.7897288700981343,0.8035956712307513,0.013866801132616957
heart,0.8888888888888888,0.6666666666666666,0.3224946067247292,6.0,15.622108075491552,380.0,0.044588655637913845,7.720626645353454,0.6111111111111112,0.7414477839160234,0.7412047631977037,0.8035956712307513,0.06239090803304759
heart,0.5555555555555556,1.0,0.029951571491900867,7.0,1.6128979635153649,1589.0,3.7923100573566844,1.3055116977098091,0.7222222222222222,0.7745304906829407,0.7755711570536441,0.8035956712307513,0.028024514177107163
heart,0.7777777777777778,0.5,0.00614258326569918,11.0,3.723222215679941,445.0,11.016075609554143,0.31498026247371824,1.0,0.7829683625509396,0.8006671579845624,0.8035956712307513,0.002928513246188813
heart,0.9444444444444444,1.0,0.7121258270022673,11.0,12.300880266076668,338.0,5.411008231029584,0.5368400098840593,1.0,0.7785594623162682,0.7843566967922113,0.8035956712307513,0.019238974438539946
heart,0.6666666666666666,0.5,0.008625699325576656,3.0,1.2699991982341425,1376.0,0.37624481090234907,1.3055116977098091,1.0,0.779529061380241,0.7825918311935145,0.8035956712307513,0.021003840037236765
heart,0.8333333333333333,0.8888888888888888,0.00437429218801632,10.0,8.594705915009728,1130.0,0.044588655637913845,1.5594374008644958,0.5555555555555556,0.7803912965437466,0.7907761529808774,0.8035956712307513,0.012819518249873818
heart,1.0,0.7777777777777778,0.18314019998387457,5.0,5.328735052946112,1315.0,2.225062952192973,18.77536736007401,1.0,0.7667743629631107,0.7769287459757185,0.8035956712307513,0.02666692525503278
heart,0.8333333333333333,0.9444444444444444,0.023884937268832684,9.0,12.300880266076668,1597.0,2.225062952192973,0.5368400098840593,0.6666666666666666,0.767001057019206,0.769714130561266,0.8035956712307513,0.03388154066948523
heart,0.9444444444444444,0.6666666666666666,0.010816576451920346,5.0,2.601439840712011,208.0,0.6412569042179157,15.718144058740227,0.7777777777777778,0.7805328972298119,0.7947713432372678,0.8035956712307513,0.008824327993483427
heart,0.5555555555555556,0.8888888888888888,0.3224946067247292,3.0,3.723222215679941,694.0,18.77536736007401,0.07599515647546923,0.6666666666666666,0.789980588074962,0.7964780264535898,0.8035956712307513,0.00711764477716148
heart,1.0,0.5555555555555556,0.567886086046074,8.0,1.6128979635153649,1500.0,9.222310278794142,1.3055116977098091,0.7222222222222222,0.7698237636531647,0.7724293084054149,0.8035956712307513,0.031166362825336358
heart,0.7777777777777778,0.7777777777777778,0.7974518891368139,6.0,32.0,942.0,5.411008231029584,6.4634645761165785,0.8888888888888888,0.742655046103322,0.7586982661650052,0.8035956712307513,0.04489740506574602
diabetes,0.8333333333333333,0.6666666666666666,0.09287464307105926,10.0,28.395417264496608,1144.0,26.789388470197363,0.7659831786679867,0.8333333333333333,0.7485993545692187,0.790865671641791,0.8138507462686567,0.02298507462686572
diabetes,0.8888888888888888,0.7222222222222222,0.20508383900190938,10.0,15.622108075491552,230.0,1.3055116977098091,0.03732821303899783,0.8888888888888888,0.7670353976338697,0.7988059701492537,0.8138507462686567,0.015044776119403025
diabetes,0.7777777777777778,0.5555555555555556,0.03755909528827044,3.0,3.723222215679941,1437.0,1.3055116977098091,2.225062952192973,0.5,0.7609341903144958,0.796179104477612,0.8138507462686567,0.017671641791044745
diabetes,1.0,0.6111111111111112,0.5071231934836635,9.0,9.685738607693846,931.0,0.044588655637913845,18.77536736007401,0.6111111111111112,0.7413302072385265,0.7545074626865672,0.8138507462686567,0.05934328358208951
diabetes,0.8333333333333333,0.7222222222222222,0.009659220269068186,9.0,7.6265706475730735,487.0,2.225062952192973,0.31498026247371824,0.5555555555555556,0.7968766001024066,0.8281791044776119,0.8138507462686567,-0.014328358208955172
diabetes,1.0,0.9444444444444444,0.06613843200451852,7.0,1.126942411232332,1463.0,3.7923100573566844,0.0907764285071453,0.8888888888888888,0.788112081278465,0.8048955223880597,0.8138507462686567,0.008955223880596996
diabetes,0.6111111111111112,0.5,0.20508383900190938,4.0,2.3084053051719735,1511.0,0.03732821303899783,0.07599515647546923,0.7777777777777778,0.7195640984180882,0.7576119402985074,0.8138507462686567,0.0562388059701493
diabetes,1.0,0.6666666666666666,0.09287464307105926,4.0,19.840064730601398,1679.0,11.016075609554143,0.15471578566317848,0.6666666666666666,0.7818267442800548,0.8157611940298507,0.8138507462686567,-0.0019104477611939785
diabetes,0.8888888888888888,0.8333333333333333,0.3224946067247292,7.0,6.005177529385341,1872.0,0.6412569042179157,1.8627523686544305,1.0,0.7454047753793086,0.7829253731343284,0.8138507462686567,0.030925373134328304
diabetes,0.9444444444444444,0.9444444444444444,0.09287464307105926,3.0,17.605216143126537,1962.0,0.12952316514383383,1.8627523686544305,0.5,0.7781543913547309,0.8025671641791045,0.8138507462686567,0.011283582089552269
diabetes,0.8888888888888888,0.8888888888888888,0.012112605663927412,5.0,6.767489244843735,491.0,13.158733350628646,13.158733350628646,0.5,0.7840585671167165,0.8120597014925373,0.8138507462686567,0.0017910447761194659
diabetes,0.7222222222222222,1.0,0.28798820549062376,11.0,25.196866300777266,234.0,0.12952316514383383,0.10843269959149042,0.5555555555555556,0.5,0.806865671641791,0.8138507462686567,0.006985074626865706
diabetes,0.5,0.8333333333333333,0.047098885587850976,10.0,1.6128979635153649,198.0,32.0,1.3055116977098091,0.6111111111111112,0.5,0.7951641791044777,0.8138507462686567,0.018686567164179047
diabetes,0.5,0.6111111111111112,0.22965673851761886,5.0,1.0,1128.0,2.6578439649485035,0.31498026247371824,0.8333333333333333,0.7601928881343143,0.8001194029850748,0.8138507462686567,0.013731343283581943
diabetes,0.9444444444444444,1.0,0.40440634866864145,5.0,2.048379120497995,1364.0,7.720626645353454,0.05326127477678591,0.7222222222222222,0.7903223111542297,0.8148059701492537,0.8138507462686567,-0.0009552238805969893
diabetes,0.8333333333333333,0.8333333333333333,0.567886086046074,6.0,4.195857021292138,1283.0,0.0907764285071453,1.3055116977098091,0.5555555555555556,0.6882278950063331,0.7496119402985075,0.8138507462686567,0.0642388059701492
diabetes,1.0,0.9444444444444444,0.0068785802223072495,6.0,32.0,1454.0,3.7923100573566844,2.225062952192973,0.8333333333333333,0.7682163068962728,0.8088955223880597,0.8138507462686567,0.004955223880596993
diabetes,0.5,0.5,0.07406305956992351,11.0,9.685738607693846,1072.0,0.044588655637913845,26.789388470197363,0.7777777777777778,0.7608303015603525,0.7927164179104478,0.8138507462686567,0.021134328358208943
diabetes,0.8888888888888888,0.9444444444444444,0.22965673851761886,3.0,8.594705915009728,1357.0,1.8627523686544305,0.37624481090234907,0.7777777777777778,0.7199527043414989,0.7608358208955225,0.8138507462686567,0.053014925373134236
diabetes,0.8888888888888888,0.9444444444444444,0.8930016176563254,3.0,19.840064730601398,663.0,0.2207542044379121,26.789388470197363,0.5555555555555556,0.7589659969817016,0.8174328358208955,0.8138507462686567,-0.0035820895522388208
diabetes,0.6111111111111112,0.5,0.22965673851761886,3.0,15.622108075491552,1204.0,0.03732821303899783,0.03732821303899783,0.7777777777777778,0.7601406742663108,0.7565373134328358,0.8138507462686567,0.05731343283582091
diabetes,0.8333333333333333,0.7222222222222222,0.13041886637087732,3.0,1.0,1526.0,0.03732821303899783,2.6578439649485035,0.7777777777777778,0.7343955992130866,0.7709850746268657,0.8138507462686567,0.042865671641791
diabetes,0.8333333333333333,0.6666666666666666,0.012112605663927412,10.0,22.358610386509486,500.0,22.427229206473235,1.8627523686544305,0.7222222222222222,0.7714048562265879,0.7940895522388061,0.8138507462686567,0.01976119402985066
diabetes,0.6666666666666666,0.5555555555555556,0.0068785802223072495,8.0,3.30382651195861,1634.0,0.4494254865977708,9.222310278794142,0.9444444444444444,0.7905434958363652,0.8191044776119403,0.8138507462686567,-0.005253731343283552
diabetes,0.7777777777777778,0.6111111111111112,0.033540332850133574,6.0,8.594705915009728,1469.0,0.044588655637913845,0.7659831786679867,0.6666666666666666,0.7499540517961572,0.7770746268656716,0.8138507462686567,0.036776119402985086
diabetes,0.8333333333333333,0.6666666666666666,0.36113552355158474,3.0,2.3084053051719735,1763.0,26.789388470197363,0.6412569042179157,0.8888888888888888,0.7670516007761339,0.8063880597014925,0.8138507462686567,0.007462686567164201
diabetes,0.5,0.9444444444444444,0.05906172676928791,4.0,13.862383667332647,1538.0,5.411008231029584,13.158733350628646,0.8333333333333333,0.779700528202226,0.8205373134328358,0.8138507462686567,-0.006686567164179036
diabetes,1.0,0.9444444444444444,0.8930016176563254,4.0,1.0,1427.0,0.2207542044379121,0.06362074277108691,0.7222222222222222,0.721466030668068,0.7393432835820896,0.8138507462686567,0.07450746268656716
diabetes,0.8333333333333333,0.9444444444444444,0.36113552355158474,5.0,8.594705915009728,915.0,0.4494254865977708,0.044588655637913845,0.6666666666666666,0.7216828361225645,0.7477014925373134,0.8138507462686567,0.06614925373134328
diabetes,0.8888888888888888,0.7777777777777778,0.14604549845403467,10.0,9.685738607693846,686.0,0.10843269959149042,15.718144058740227,0.7777777777777778,0.7479299727814158,0.7709850746268657,0.8138507462686567,0.042865671641791
