dataset,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
heart,0.07553614103176526,6.0,54.0,43.0,0.5,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.05677003278199915,29.0,18.0,27.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.04497541333697657,10.0,36.0,15.0,0.7246021110056926,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.0727271995856421,15.0,8.0,15.0,0.6636356209150327,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.019598286241914523,25.0,40.0,22.0,0.7504428236348302,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.038867728968948204,18.0,47.0,54.0,0.6559823687539532,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.05867511656638483,25.0,45.0,42.0,0.6110773771874342,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.02962735057040824,13.0,1.0,26.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.09868869366005173,24.0,1.0,45.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.029348817471803814,11.0,51.0,18.0,0.6544095904490829,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.071134195274865,3.0,33.0,6.0,0.6636356209150327,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.0926300878513349,26.0,41.0,29.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.08631034258755936,8.0,12.0,35.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.009541011649041132,23.0,23.0,25.0,0.7383493437697659,0.7662425817462473,0.7674838059035725,0.0012412241573251936
heart,0.06659223566174967,12.0,40.0,23.0,0.665342083069787,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.08872127425763265,1.0,35.0,38.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.09717120953891038,3.0,1.0,6.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.05612771975694963,14.0,39.0,28.0,0.688779583069787,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.05227328293819941,15.0,26.0,43.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.043933650186577015,19.0,32.0,40.0,0.7181715818047648,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.04753702231821118,29.0,32.0,5.0,0.7181715818047648,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.0907566473926093,23.0,39.0,46.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.05398410913016732,29.0,36.0,14.0,0.6936090686274511,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.0076979909828793,27.0,51.0,23.0,0.6670598118279569,0.7620534502152748,0.7674838059035725,0.005430355688297639
heart,0.08804678390152577,10.0,45.0,58.0,0.5466666666666667,0.5,0.7674838059035725,0.26748380590357246
heart,0.010549425983027062,28.0,28.0,45.0,0.7432842478389204,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.018657005888603584,11.0,58.0,56.0,0.6354900643052921,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.08960912999234932,7.0,33.0,2.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.02279351625419417,25.0,52.0,14.0,0.6646351860636728,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.08607305832563435,7.0,6.0,9.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.053408941937544196,5.0,33.0,52.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.026941233379852148,24.0,15.0,55.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.021876421957307025,24.0,41.0,53.0,0.7504428236348302,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.0363629602379294,17.0,58.0,53.0,0.6354900643052921,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.02468760628386012,7.0,2.0,4.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.03008783098167697,17.0,56.0,18.0,0.6459067309719587,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.0266781014275285,2.0,2.0,29.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.005147875124998935,5.0,32.0,34.0,0.7352348197343455,0.7706256545518018,0.7674838059035725,-0.003141848648229306
heart,0.06343513447013638,2.0,53.0,45.0,0.5566666666666666,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.04477831645730917,6.0,32.0,56.0,0.7181715818047648,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.06721355474058786,11.0,56.0,18.0,0.5,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.07282163486118597,24.0,5.0,53.0,0.6636356209150327,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.0983423140894843,22.0,11.0,49.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.07983451249845512,9.0,59.0,7.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.06958128067908818,3.0,20.0,37.0,0.6636356209150327,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.0016587828927856153,3.0,19.0,21.0,0.7513461285051655,0.7662425817462473,0.7674838059035725,0.0012412241573251936
heart,0.064517279040945,20.0,41.0,34.0,0.665342083069787,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.039757202108752235,7.0,18.0,41.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.013752094414599327,28.0,57.0,26.0,0.6354900643052921,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.02090716207377137,10.0,35.0,8.0,0.7644305423782417,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.06599840460341791,26.0,48.0,58.0,0.5466666666666667,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.05166358912710143,17.0,2.0,2.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.009310276780589922,12.0,5.0,38.0,0.7304573845667299,0.7541600403397851,0.7674838059035725,0.013323765563787338
heart,0.08826363431893397,23.0,9.0,42.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.03492095746126609,16.0,16.0,4.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.08563242918780925,22.0,56.0,34.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.06420316461542878,11.0,49.0,9.0,0.5499999999999999,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.07853406511139437,8.0,20.0,36.0,0.6015441176470588,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.03722827665617431,25.0,35.0,26.0,0.7246021110056926,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.0005061583846218687,14.0,18.0,3.0,0.7544410842293906,0.7682401768744423,0.7674838059035725,-0.0007563709708698907
heart,0.06918951976926933,16.0,41.0,37.0,0.6009313725490196,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.07121792213475359,1.0,14.0,22.0,0.6636356209150327,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.017882270922132883,24.0,8.0,8.0,0.7412055265654649,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.07209399242521293,1.0,48.0,13.0,0.5466666666666667,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.050881407683876,22.0,55.0,23.0,0.5986232342399326,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.02439896433790836,6.0,38.0,46.0,0.7473856868016023,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.04867421529594551,8.0,27.0,28.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.07948113035416485,1.0,28.0,48.0,0.6015441176470588,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.04925176938188639,5.0,48.0,20.0,0.6326387571157496,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.057200419920918316,17.0,17.0,45.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.09404585843529144,29.0,46.0,54.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.0883494022266259,28.0,41.0,38.0,0.5433333333333333,0.5,0.7674838059035725,0.26748380590357246
heart,0.09283185625877255,17.0,46.0,54.0,0.5,0.5,0.7674838059035725,0.26748380590357246
heart,0.05722924691708384,28.0,33.0,53.0,0.6870731209150328,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.02944488920695857,21.0,32.0,24.0,0.7426813857263337,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.026847485689015682,3.0,18.0,26.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.039469146680947226,22.0,58.0,4.0,0.6354900643052921,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.0570061170089365,24.0,50.0,33.0,0.5919565675732659,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.06711435168240507,23.0,2.0,28.0,0.6636356209150327,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.029529058841893874,26.0,17.0,41.0,0.7426813857263336,0.7715953609247121,0.7674838059035725,-0.00411155502113969
heart,0.0697015740995268,11.0,54.0,49.0,0.5,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.05528199769079078,10.0,55.0,27.0,0.5986232342399326,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.08101133946791808,25.0,24.0,14.0,0.6015441176470588,0.7251270315348513,0.7674838059035725,0.042356774368721206
heart,0.008159418040024036,7.0,57.0,37.0,0.6354900643052921,0.7715953609247121,0.7674838059035725,-0.00411155502113969
diabetes,0.03745401188473625,29.0,15.0,44.0,0.7399193548387096,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.07796910002727693,21.0,39.0,59.0,0.6216793168880456,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.015599452033620266,11.0,11.0,25.0,0.7139320445920303,0.6997611940298507,0.7256716417910447,0.025910447761194
diabetes,0.03337086111390219,8.0,24.0,4.0,0.7552676312460468,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.0020584494295802446,2.0,24.0,45.0,0.78293690207938,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.09385527090157503,2.0,21.0,34.0,0.7228415559772298,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.030424224295953775,22.0,44.0,26.0,0.7203510436432637,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.029122914019804193,27.0,42.0,29.0,0.7311037318153067,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.09737555188414593,15.0,47.0,52.0,0.53125,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.03824619912671628,20.0,57.0,4.0,0.5,0.6923582089552239,0.7256716417910447,0.03331343283582078
diabetes,0.08599404067363206,7.0,21.0,10.0,0.7228415559772298,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.006505159298527952,4.0,25.0,15.0,0.794005845785895,0.7517014925373133,0.7256716417910447,-0.026029850746268623
diabetes,0.08083973481164612,9.0,26.0,54.0,0.6240215844402277,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.0230893825622149,28.0,47.0,8.0,0.6150577166350412,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.060999665778262095,8.0,47.0,36.0,0.6150577166350412,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.0909320402078782,4.0,50.0,41.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.07553614103176526,6.0,54.0,43.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05677003278199915,29.0,18.0,27.0,0.7228415559772298,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.04497541333697657,10.0,36.0,15.0,0.7334459993674889,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.0727271995856421,15.0,8.0,15.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.019598286241914523,25.0,40.0,22.0,0.7266761543327008,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.038867728968948204,18.0,47.0,54.0,0.6150577166350412,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05867511656638483,25.0,45.0,42.0,0.6567836812144212,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.02962735057040824,13.0,1.0,26.0,0.7013361796331435,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.09868869366005173,24.0,1.0,45.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.029348817471803814,11.0,51.0,18.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.071134195274865,3.0,33.0,6.0,0.7334459993674889,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.0926300878513349,26.0,41.0,29.0,0.5416666666666666,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.08631034258755936,8.0,12.0,35.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.009541011649041132,23.0,23.0,25.0,0.7552676312460468,0.7517014925373133,0.7256716417910447,-0.026029850746268623
diabetes,0.06659223566174967,12.0,40.0,23.0,0.7266761543327008,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.08872127425763265,1.0,35.0,38.0,0.6176964737507906,0.6380298507462686,0.7256716417910447,0.0876417910447761
diabetes,0.09717120953891038,3.0,1.0,6.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.05612771975694963,14.0,39.0,28.0,0.7266761543327008,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05227328293819941,15.0,26.0,43.0,0.739771110056926,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.043933650186577015,19.0,32.0,40.0,0.7334459993674889,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.04753702231821118,29.0,32.0,5.0,0.7334459993674889,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.0907566473926093,23.0,39.0,46.0,0.6216793168880456,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05398410913016732,29.0,36.0,14.0,0.7334459993674889,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.0076979909828793,27.0,51.0,23.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.08804678390152577,10.0,45.0,58.0,0.5416666666666666,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.010549425983027062,28.0,28.0,45.0,0.752737586970272,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.018657005888603584,11.0,58.0,56.0,0.5,0.6923582089552239,0.7256716417910447,0.03331343283582078
diabetes,0.08960912999234932,7.0,33.0,2.0,0.6176964737507906,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.02279351625419417,25.0,52.0,14.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.08607305832563435,7.0,6.0,9.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.053408941937544196,5.0,33.0,52.0,0.7334459993674889,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.026941233379852148,24.0,15.0,55.0,0.7776797715053764,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.021876421957307025,24.0,41.0,53.0,0.7311037318153067,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.0363629602379294,17.0,58.0,53.0,0.5,0.6923582089552239,0.7256716417910447,0.03331343283582078
diabetes,0.02468760628386012,7.0,2.0,4.0,0.7236779036211258,0.7015522388059702,0.7256716417910447,0.024119402985074534
diabetes,0.03008783098167697,17.0,56.0,18.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.0266781014275285,2.0,2.0,29.0,0.6972248576850095,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.005147875124998935,5.0,32.0,34.0,0.7334459993674889,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.06343513447013638,2.0,53.0,45.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.04477831645730917,6.0,32.0,56.0,0.7334459993674889,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.06721355474058786,11.0,56.0,18.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.07282163486118597,24.0,5.0,53.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.0983423140894843,22.0,11.0,49.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.07983451249845512,9.0,59.0,7.0,0.5,0.679820895522388,0.7256716417910447,0.045850746268656706
diabetes,0.06958128067908818,3.0,20.0,37.0,0.7228415559772298,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.0016587828927856153,3.0,19.0,21.0,0.7956878063725491,0.6951641791044776,0.7256716417910447,0.03050746268656712
diabetes,0.064517279040945,20.0,41.0,34.0,0.7311037318153067,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.039757202108752235,7.0,18.0,41.0,0.7680660974067046,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.013752094414599327,28.0,57.0,26.0,0.5,0.6923582089552239,0.7256716417910447,0.03331343283582078
diabetes,0.02090716207377137,10.0,35.0,8.0,0.7334459993674889,0.7259701492537314,0.7256716417910447,-0.00029850746268667017
diabetes,0.06599840460341791,26.0,48.0,58.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05166358912710143,17.0,2.0,2.0,0.6972248576850095,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.009310276780589922,12.0,5.0,38.0,0.7034770813567363,0.6997611940298507,0.7256716417910447,0.025910447761194
diabetes,0.08826363431893397,23.0,9.0,42.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.03492095746126609,16.0,16.0,4.0,0.7323292220113853,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.08563242918780925,22.0,56.0,34.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.06420316461542878,11.0,49.0,9.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.07853406511139437,8.0,20.0,36.0,0.7228415559772298,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.03722827665617431,25.0,35.0,26.0,0.7334459993674889,0.7259701492537314,0.7256716417910447,-0.00029850746268667017
diabetes,0.0005061583846218687,14.0,18.0,3.0,0.8044225124525616,0.7102686567164179,0.7256716417910447,0.015402985074626785
diabetes,0.06918951976926933,16.0,41.0,37.0,0.6261068943706515,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.07121792213475359,1.0,14.0,22.0,0.6988061353573688,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.017882270922132883,24.0,8.0,8.0,0.7244623655913979,0.6997611940298507,0.7256716417910447,0.025910447761194
diabetes,0.07209399242521293,1.0,48.0,13.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.050881407683876,22.0,55.0,23.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.02439896433790836,6.0,38.0,46.0,0.7478455091714106,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.04867421529594551,8.0,27.0,28.0,0.739771110056926,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.07948113035416485,1.0,28.0,48.0,0.6176964737507906,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.04925176938188639,5.0,48.0,20.0,0.614168247944339,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.057200419920918316,17.0,17.0,45.0,0.6988061353573688,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.09404585843529144,29.0,46.0,54.0,0.53125,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.0883494022266259,28.0,41.0,38.0,0.6261068943706515,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.09283185625877255,17.0,46.0,54.0,0.53125,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05722924691708384,28.0,33.0,53.0,0.7334459993674889,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.02944488920695857,21.0,32.0,24.0,0.7334459993674889,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.026847485689015682,3.0,18.0,26.0,0.8051754724067046,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.039469146680947226,22.0,58.0,4.0,0.5,0.6923582089552239,0.7256716417910447,0.03331343283582078
diabetes,0.0570061170089365,24.0,50.0,33.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.06711435168240507,23.0,2.0,28.0,0.6649667931688805,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.029529058841893874,26.0,17.0,41.0,0.7776797715053764,0.7094328358208956,0.7256716417910447,0.01623880597014915
diabetes,0.0697015740995268,11.0,54.0,49.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.05528199769079078,10.0,55.0,27.0,0.5,0.7043582089552239,0.7256716417910447,0.021313432835820767
diabetes,0.08101133946791808,25.0,24.0,14.0,0.7166844560404808,0.6012537313432835,0.7256716417910447,0.12441791044776118
diabetes,0.008159418040024036,7.0,57.0,37.0,0.5,0.6923582089552239,0.7256716417910447,0.03331343283582078
cancer,0.03745401188473625,29.0,15.0,44.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.07796910002727693,21.0,39.0,59.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.015599452033620266,11.0,11.0,25.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.03337086111390219,8.0,24.0,4.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.0020584494295802446,2.0,24.0,45.0,0.7908057883965963,0.7629717700140235,0.7503239131760259,-0.012647856837997629
cancer,0.09385527090157503,2.0,21.0,34.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.030424224295953775,22.0,44.0,26.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.029122914019804193,27.0,42.0,29.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.09737555188414593,15.0,47.0,52.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.03824619912671628,20.0,57.0,4.0,0.735508417124429,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.08599404067363206,7.0,21.0,10.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.006505159298527952,4.0,25.0,15.0,0.7376847680776516,0.7342425766721541,0.7503239131760259,0.01608133650387178
cancer,0.08083973481164612,9.0,26.0,54.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.0230893825622149,28.0,47.0,8.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.060999665778262095,8.0,47.0,36.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.0909320402078782,4.0,50.0,41.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.07553614103176526,6.0,54.0,43.0,0.6532664271730247,0.5,0.7503239131760259,0.25032391317602587
cancer,0.05677003278199915,29.0,18.0,27.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.04497541333697657,10.0,36.0,15.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.0727271995856421,15.0,8.0,15.0,0.6452769699619217,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.019598286241914523,25.0,40.0,22.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.038867728968948204,18.0,47.0,54.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.05867511656638483,25.0,45.0,42.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.02962735057040824,13.0,1.0,26.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.09868869366005173,24.0,1.0,45.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.029348817471803814,11.0,51.0,18.0,0.735508417124429,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.071134195274865,3.0,33.0,6.0,0.6452769699619217,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.0926300878513349,26.0,41.0,29.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.08631034258755936,8.0,12.0,35.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.009541011649041132,23.0,23.0,25.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.06659223566174967,12.0,40.0,23.0,0.7275189599133262,0.7318075117370892,0.7503239131760259,0.018516401438936625
cancer,0.08872127425763265,1.0,35.0,38.0,0.5,0.5,0.7503239131760259,0.25032391317602587
cancer,0.09717120953891038,3.0,1.0,6.0,0.5,0.5,0.7503239131760259,0.25032391317602587
