dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
diabetes,0.833333333,0.944444444,0.023884937,9,12.30088027,1597,2.225062952,0.53684001,0.666666667,0.5,0.810328358,0.820537313,0.010208955
diabetes,0.944444444,0.666666667,0.010816576,5,2.601439841,208,0.641256904,15.71814406,0.777777778,0.824502924,0.794507463,0.820537313,0.026029851
diabetes,0.555555556,0.888888889,0.322494607,3,3.723222216,694,18.77536736,0.075995156,0.666666667,0.5,0.5,0.820537313,0.320537313
diabetes,1,0.555555556,0.567886086,8,1.612897964,1500,9.222310279,1.305511698,0.722222222,0.815701754,0.785134328,0.820537313,0.035402985
diabetes,0.777777778,0.777777778,0.797451889,6,32,942,5.411008231,6.463464576,0.888888889,0.5,0.5,0.820537313,0.320537313
cancer,0.833333333,0.666666667,0.092874643,10,28.39541726,1144,26.78938847,0.765983179,0.833333333,0.762845023,0.766058472,0.860892628,0.094834156
cancer,0.888888889,0.722222222,0.205083839,10,15.62210808,230,1.305511698,0.037328213,0.888888889,0.822304005,0.830692488,0.860892628,0.03020014
cancer,0.777777778,0.555555556,0.037559095,3,3.723222216,1437,1.305511698,2.225062952,0.5,0.814124016,0.81557527,0.860892628,0.045317359
cancer,1,0.611111111,0.507123193,9,9.685738608,931,0.044588656,18.77536736,0.611111111,0.80574985,0.793606335,0.860892628,0.067286294
cancer,0.833333333,0.722222222,0.00965922,9,7.626570648,487,2.225062952,0.314980262,0.555555556,0.838488531,0.842303823,0.860892628,0.018588806
cancer,1,0.944444444,0.066138432,7,1.126942411,1463,3.792310057,0.090776429,0.888888889,0.812419227,0.827106579,0.860892628,0.03378605
cancer,0.611111111,0.5,0.205083839,4,2.308405305,1511,0.037328213,0.075995156,0.777777778,0.780083875,0.785645692,0.860892628,0.075246936
cancer,1,0.666666667,0.092874643,4,19.84006473,1679,11.01607561,0.154715786,0.666666667,0.818156507,0.822880465,0.860892628,0.038012164
cancer,0.888888889,0.833333333,0.322494607,7,6.005177529,1872,0.641256904,1.862752369,1,0.783727747,0.805492043,0.860892628,0.055400585
cancer,0.944444444,0.944444444,0.092874643,3,17.60521614,1962,0.129523165,1.862752369,0.5,0.804472195,0.812271355,0.860892628,0.048621273
cancer,0.888888889,0.888888889,0.012112606,5,6.767489245,491,13.15873335,13.15873335,0.5,0.84574525,0.827529571,0.860892628,0.033363057
cancer,0.722222222,1,0.287988205,11,25.1968663,234,0.129523165,0.1084327,0.555555556,0.5,0.784430065,0.860892628,0.076462563
cancer,0.5,0.833333333,0.047098886,10,1.612897964,198,32,1.305511698,0.611111111,0.767840904,0.807687031,0.860892628,0.053205597
cancer,0.5,0.611111111,0.229656739,5,1,1128,2.657843965,0.314980262,0.833333333,0.792582271,0.815003658,0.860892628,0.04588897
cancer,0.944444444,1,0.404406349,5,2.04837912,1364,7.720626645,0.053261275,0.722222222,0.83607337,0.833920188,0.860892628,0.026972441
cancer,0.833333333,0.833333333,0.567886086,6,4.195857021,1283,0.090776429,1.305511698,0.555555556,0.76054059,0.769076581,0.860892628,0.091816048
cancer,1,0.944444444,0.00687858,6,32,1454,3.792310057,2.225062952,0.833333333,0.778665804,0.812016036,0.860892628,0.048876593
cancer,0.5,0.5,0.07406306,11,9.685738608,1072,0.044588656,26.78938847,0.777777778,0.830759479,0.828066886,0.860892628,0.032825742
cancer,0.888888889,0.944444444,0.229656739,3,8.594705915,1357,1.862752369,0.376244811,0.777777778,0.791214481,0.798773703,0.860892628,0.062118926
cancer,0.888888889,0.944444444,0.893001618,3,19.84006473,663,0.220754204,26.78938847,0.555555556,0.803848479,0.809112249,0.860892628,0.051780379
cancer,0.611111111,0.5,0.229656739,3,15.62210808,1204,0.037328213,0.037328213,0.777777778,0.800591354,0.79865557,0.860892628,0.062237059
cancer,0.833333333,0.722222222,0.130418866,3,1,1526,0.037328213,2.657843965,0.777777778,0.773474944,0.800019816,0.860892628,0.060872813
cancer,0.833333333,0.666666667,0.012112606,10,22.35861039,500,22.42722921,1.862752369,0.722222222,0.765308863,0.802439638,0.860892628,0.058452991
cancer,0.666666667,0.555555556,0.00687858,8,3.303826512,1634,0.449425487,9.222310279,0.944444444,0.835660412,0.839773489,0.860892628,0.021119139
cancer,0.777777778,0.611111111,0.033540333,6,8.594705915,1469,0.044588656,0.765983179,0.666666667,0.815887111,0.813563197,0.860892628,0.047329431
cancer,0.833333333,0.666666667,0.361135524,3,2.308405305,1763,26.78938847,0.641256904,0.888888889,0.830697161,0.822819493,0.860892628,0.038073136
cancer,0.5,0.944444444,0.059061727,4,13.86238367,1538,5.411008231,13.15873335,0.833333333,0.84039124,0.835455917,0.860892628,0.025436711
cancer,1,0.944444444,0.893001618,4,1,1427,0.220754204,0.063620743,0.722222222,0.767262656,0.781187123,0.860892628,0.079705506
cancer,0.833333333,0.944444444,0.361135524,5,8.594705915,915,0.449425487,0.044588656,0.666666667,0.783085309,0.786339248,0.860892628,0.074553381
cancer,0.888888889,0.777777778,0.146045498,10,9.685738608,686,0.1084327,15.71814406,0.777777778,0.81010891,0.81055271,0.860892628,0.050339918
cancer,0.888888889,0.666666667,0.1831402,11,1.269999198,252,4.529925047,0.641256904,0.555555556,0.830632703,0.83377538,0.860892628,0.027117249
cancer,0.555555556,0.777777778,0.1831402,11,1.431215959,260,0.053261275,9.222310279,0.722222222,0.798281838,0.819386013,0.860892628,0.041506615
cancer,0.666666667,0.888888889,0.008625699,9,1.269999198,500,9.222310279,0.220754204,0.611111111,0.835872775,0.837426072,0.860892628,0.023466557
cancer,0.777777778,0.833333333,0.042059381,8,1.81764312,1488,0.1084327,3.174802104,0.555555556,0.785642224,0.808464423,0.860892628,0.052428206
cancer,0.722222222,0.5,0.082937207,3,1.612897964,1119,0.765983179,0.053261275,0.611111111,0.786325852,0.805446314,0.860892628,0.055446314
cancer,0.5,0.5,0.507123193,7,1.81764312,198,18.77536736,1.862752369,0.5,0.823733043,0.827323791,0.860892628,0.033568837
cancer,0.722222222,0.611111111,0.146045498,6,28.39541726,1080,7.720626645,1.559437401,0.5,0.5,0.5,0.860892628,0.360892628
cancer,0.611111111,0.555555556,0.059061727,8,19.84006473,1446,32,1.862752369,0.555555556,0.5,0.742793885,0.860892628,0.118098744
cancer,0.777777778,0.833333333,0.004374292,4,19.84006473,884,32,9.222310279,0.944444444,0.774766508,0.801597464,0.860892628,0.059295165
cancer,0.777777778,0.833333333,0.092874643,9,19.84006473,1990,2.225062952,1.862752369,1,0.83167954,0.82788016,0.860892628,0.033012469
cancer,0.833333333,0.944444444,0.205083839,6,1,1899,0.449425487,0.314980262,0.611111111,0.779664498,0.7894793,0.860892628,0.071413328
cancer,0.833333333,0.555555556,0.004374292,9,12.30088027,150,2.225062952,1.305511698,1,0.834869533,0.838550241,0.860892628,0.022342388
cancer,1,0.777777778,0.893001618,6,2.931672887,937,0.376244811,18.77536736,0.5,0.765872133,0.775855893,0.860892628,0.085036736
cancer,0.888888889,0.722222222,0.507123193,7,2.04837912,1319,0.075995156,7.720626645,0.666666667,0.774296046,0.784056612,0.860892628,0.076836016
cancer,0.611111111,0.833333333,0.322494607,6,6.005177529,368,5.411008231,0.765983179,0.5,0.837065645,0.827396195,0.860892628,0.033496433
cancer,0.888888889,0.611111111,0.082937207,9,19.84006473,840,2.657843965,1.559437401,0.944444444,0.828550261,0.831363179,0.860892628,0.029529449
cancer,0.722222222,0.5,0.00390625,4,32,1241,2.225062952,32,0.722222222,0.5,0.78106899,0.860892628,0.079823639
cancer,0.5,0.833333333,0.006142583,8,28.39541726,346,0.044588656,0.220754204,1,0.815679027,0.825387934,0.860892628,0.035504695
cancer,0.611111111,0.722222222,0.042059381,11,28.39541726,1343,0.063620743,5.411008231,0.666666667,0.5,0.810125907,0.860892628,0.050766722
cancer,0.722222222,1,0.066138432,7,2.04837912,1735,9.222310279,5.411008231,0.722222222,0.844348575,0.851205719,0.860892628,0.009686909
cancer,0.833333333,1,0.010816576,8,1.612897964,1223,11.01607561,6.463464576,1,0.835800026,0.834320316,0.860892628,0.026572313
cancer,1,0.611111111,0.130418866,3,15.62210808,1448,0.053261275,0.449425487,0.888888889,0.79601271,0.79768002,0.860892628,0.063212609
cancer,0.833333333,0.555555556,0.893001618,6,15.62210808,789,13.15873335,9.222310279,0.5,0.807462395,0.819180233,0.860892628,0.041712396
cancer,0.611111111,0.722222222,0.013563924,5,1,1540,32,0.154715786,0.555555556,0.773180471,0.810007774,0.860892628,0.050884855
cancer,0.611111111,0.555555556,0.1831402,9,6.767489245,189,0.1084327,4.529925047,1,0.82044516,0.81142156,0.860892628,0.049471069
cancer,1,1,0.163544495,5,2.601439841,1319,0.184808442,4.529925047,0.888888889,0.776057001,0.800286568,0.860892628,0.060606061
cancer,0.666666667,0.944444444,0.037559095,11,1.431215959,1517,18.77536736,0.129523165,0.888888889,0.831093001,0.828101183,0.860892628,0.032791446
cancer,0.611111111,0.5,0.1831402,6,7.626570648,1108,26.78938847,7.720626645,0.888888889,0.827373973,0.825094506,0.860892628,0.035798122
cancer,0.833333333,0.722222222,0.013563924,3,13.86238367,1648,1.559437401,2.225062952,0.611111111,0.822919163,0.832373026,0.860892628,0.028519602
cancer,0.944444444,0.5,0.893001618,6,6.005177529,828,1.305511698,0.263691519,0.611111111,0.77011565,0.776012133,0.860892628,0.084880495
cancer,0.5,0.666666667,0.013563924,11,8.594705915,175,0.129523165,0.090776429,0.666666667,0.836597591,0.845184745,0.860892628,0.015707884
cancer,0.611111111,1,0.712125827,7,1.612897964,1222,0.220754204,2.225062952,0.666666667,0.775632007,0.792531705,0.860892628,0.068360923
cancer,0.722222222,0.666666667,0.047098886,11,2.04837912,208,26.78938847,0.314980262,1,0.825475276,0.817469209,0.860892628,0.043423419
cancer,0.722222222,0.611111111,0.047098886,4,5.328735053,687,0.129523165,0.154715786,1,0.795499187,0.806894397,0.860892628,0.053998232
cancer,0.5,0.777777778,0.007702763,10,2.931672887,1516,3.174802104,0.037328213,0.722222222,0.83660187,0.841617889,0.860892628,0.019274739
cancer,0.722222222,0.777777778,0.029951571,10,6.005177529,1488,0.03125,1.305511698,0.666666667,0.811068555,0.804390738,0.860892628,0.05650189
cancer,0.5,0.833333333,0.059061727,6,1.431215959,1193,6.463464576,0.765983179,0.777777778,0.841298464,0.844254923,0.860892628,0.016637705
cancer,0.833333333,1,0.066138432,5,2.04837912,1249,0.044588656,0.263691519,0.555555556,0.776865799,0.802237668,0.860892628,0.05865496
cancer,1,0.666666667,0.082937207,10,28.39541726,994,26.78938847,0.03125,0.611111111,0.5,0.741357234,0.860892628,0.119535394
cancer,0.944444444,0.5,0.059061727,10,1,1033,0.075995156,7.720626645,0.722222222,0.796658893,0.812732455,0.860892628,0.048160173
cancer,0.777777778,0.722222222,0.012112606,7,1.431215959,1350,0.765983179,0.914969065,0.944444444,0.801405234,0.823562588,0.860892628,0.037330041
cancer,0.555555556,0.944444444,0.893001618,3,10.91526962,1689,0.044588656,0.449425487,0.833333333,0.736030576,0.765879367,0.860892628,0.095013261
cancer,0.944444444,1,0.130418866,10,1.81764312,1071,1.862752369,3.792310057,0.722222222,0.789794805,0.81644793,0.860892628,0.044444698
cancer,0.888888889,1,0.082937207,6,19.84006473,1771,3.792310057,3.792310057,0.722222222,0.821604331,0.820658801,0.860892628,0.040233827
cancer,0.944444444,0.666666667,0.07406306,8,6.767489245,1324,9.222310279,0.914969065,0.611111111,0.844821444,0.841640754,0.860892628,0.019251875
cancer,0.777777778,0.555555556,0.006142583,11,1.126942411,109,5.411008231,0.063620743,0.833333333,0.829289787,0.83921331,0.860892628,0.021679318
cancer,0.888888889,0.5,0.00390625,4,5.328735053,276,0.184808442,1.092933126,1,0.825863895,0.843633772,0.860892628,0.017258856
cancer,0.944444444,0.777777778,0.07406306,3,4.195857021,1733,13.15873335,0.03125,0.722222222,0.843842541,0.845462929,0.860892628,0.015429699
cancer,0.833333333,0.777777778,0.082937207,3,1.612897964,1986,0.063620743,22.42722921,0.611111111,0.789919976,0.81049936,0.860892628,0.050393269
cancer,0.722222222,0.833333333,0.229656739,7,1.612897964,813,0.154715786,0.765983179,0.5,0.774503595,0.793103317,0.860892628,0.067789312
cancer,0.722222222,0.944444444,0.635929515,3,8.594705915,784,0.263691519,0.053261275,0.5,0.775653672,0.776553259,0.860892628,0.08433937
cancer,0.5,0.888888889,0.130418866,4,25.1968663,194,0.1084327,26.78938847,1,0.822205848,0.828928114,0.860892628,0.031964514
cancer,1,0.555555556,0.004898415,4,3.723222216,1177,0.063620743,5.411008231,0.944444444,0.835774884,0.841899884,0.860892628,0.018992744
cancer,0.5,0.833333333,0.019047088,7,10.91526962,677,0.184808442,26.78938847,0.777777778,0.839371683,0.837003079,0.860892628,0.023889549
cancer,0.555555556,0.777777778,1,4,7.626570648,897,0.376244811,3.174802104,0.611111111,0.764281282,0.783016279,0.860892628,0.077876349
cancer,0.555555556,0.666666667,0.257173933,3,15.62210808,1458,5.411008231,0.53684001,0.722222222,0.824040087,0.830303792,0.860892628,0.030588836
cancer,0.666666667,1,0.023884937,3,25.1968663,1975,1.862752369,0.063620743,0.555555556,0.5,0.805625419,0.860892628,0.055267209
cancer,0.777777778,0.722222222,0.004374292,5,5.328735053,860,1.559437401,0.449425487,0.777777778,0.837529955,0.846038351,0.860892628,0.014854277
cancer,0.888888889,0.666666667,0.322494607,6,15.62210808,380,0.044588656,7.720626645,0.611111111,0.808311312,0.811044296,0.860892628,0.049848332
cancer,0.555555556,1,0.029951571,7,1.612897964,1589,3.792310057,1.305511698,0.722222222,0.823637025,0.836145662,0.860892628,0.024746967
cancer,0.777777778,0.5,0.006142583,11,3.723222216,445,11.01607561,0.314980262,1,0.837058424,0.837730931,0.860892628,0.023161697
cancer,0.944444444,1,0.712125827,11,12.30088027,338,5.411008231,0.53684001,1,0.832253777,0.834998628,0.860892628,0.025894
cancer,0.666666667,0.5,0.008625699,3,1.269999198,1376,0.376244811,1.305511698,1,0.832279185,0.843096458,0.860892628,0.017796171
cancer,0.833333333,0.888888889,0.004374292,10,8.594705915,1130,0.044588656,1.559437401,0.555555556,0.83869822,0.841305408,0.860892628,0.01958722
cancer,1,0.777777778,0.1831402,5,5.328735053,1315,2.225062952,18.77536736,1,0.833814939,0.833943052,0.860892628,0.026949576
cancer,0.833333333,0.944444444,0.023884937,9,12.30088027,1597,2.225062952,0.53684001,0.666666667,0.82516636,0.830105634,0.860892628,0.030786995
cancer,0.944444444,0.666666667,0.010816576,5,2.601439841,208,0.641256904,15.71814406,0.777777778,0.835457677,0.837494665,0.860892628,0.023397964
cancer,0.555555556,0.888888889,0.322494607,3,3.723222216,694,18.77536736,0.075995156,0.666666667,0.84479871,0.830932565,0.860892628,0.029960063
cancer,1,0.555555556,0.567886086,8,1.612897964,1500,9.222310279,1.305511698,0.722222222,0.851903244,0.848065667,0.860892628,0.012826962
cancer,0.777777778,0.777777778,0.797451889,6,32,942,5.411008231,6.463464576,0.888888889,0.790799651,0.814843607,0.860892628,0.046049021
alzheimer,0.833333333,0.666666667,0.092874643,10,28.39541726,1144,26.78938847,0.765983179,0.833333333,0.661107427,0.740366001,0.852797943,0.112431942
alzheimer,0.888888889,0.722222222,0.205083839,10,15.62210808,230,1.305511698,0.037328213,0.888888889,0.709795377,0.773215366,0.852797943,0.079582577
alzheimer,0.777777778,0.555555556,0.037559095,3,3.723222216,1437,1.305511698,2.225062952,0.5,0.826008905,0.825272232,0.852797943,0.027525711
alzheimer,1,0.611111111,0.507123193,9,9.685738608,931,0.044588656,18.77536736,0.611111111,0.713518378,0.717710224,0.852797943,0.135087719
alzheimer,0.833333333,0.722222222,0.00965922,9,7.626570648,487,2.225062952,0.314980262,0.555555556,0.817227169,0.815305505,0.852797943,0.037492438
alzheimer,1,0.944444444,0.066138432,7,1.126942411,1463,3.792310057,0.090776429,0.888888889,0.84935108,0.831004235,0.852797943,0.021793708
alzheimer,0.611111111,0.5,0.205083839,4,2.308405305,1511,0.037328213,0.075995156,0.777777778,0.785079576,0.80361464,0.852797943,0.049183303
alzheimer,1,0.666666667,0.092874643,4,19.84006473,1679,11.01607561,0.154715786,0.666666667,0.723995832,0.724470659,0.852797943,0.128327284
alzheimer,0.888888889,0.833333333,0.322494607,7,6.005177529,1872,0.641256904,1.862752369,1,0.816137742,0.817679976,0.852797943,0.035117967
alzheimer,0.944444444,0.944444444,0.092874643,3,17.60521614,1962,0.129523165,1.862752369,0.5,0.691952444,0.665532365,0.852797943,0.187265578
alzheimer,0.888888889,0.888888889,0.012112606,5,6.767489245,491,13.15873335,13.15873335,0.5,0.779068776,0.791833031,0.852797943,0.060964912
alzheimer,0.722222222,1,0.287988205,11,25.1968663,234,0.129523165,0.1084327,0.555555556,0.5,0.715970962,0.852797943,0.136826981
alzheimer,0.5,0.833333333,0.047098886,10,1.612897964,198,32,1.305511698,0.611111111,0.5,0.742710224,0.852797943,0.110087719
alzheimer,0.5,0.611111111,0.229656739,5,1,1128,2.657843965,0.314980262,0.833333333,0.842435582,0.825468845,0.852797943,0.027329099
alzheimer,0.944444444,1,0.404406349,5,2.04837912,1364,7.720626645,0.053261275,0.722222222,0.842994505,0.834482759,0.852797943,0.018315185
alzheimer,0.833333333,0.833333333,0.567886086,6,4.195857021,1283,0.090776429,1.305511698,0.555555556,0.765332512,0.752283727,0.852797943,0.100514217
alzheimer,1,0.944444444,0.00687858,6,32,1454,3.792310057,2.225062952,0.833333333,0.70828202,0.720795523,0.852797943,0.13200242
alzheimer,0.5,0.5,0.07406306,11,9.685738608,1072,0.044588656,26.78938847,0.777777778,0.783237022,0.796052632,0.852797943,0.056745312
alzheimer,0.888888889,0.944444444,0.229656739,3,8.594705915,1357,1.862752369,0.376244811,0.777777778,0.781465517,0.794978826,0.852797943,0.057819117
alzheimer,0.888888889,0.944444444,0.893001618,3,19.84006473,663,0.220754204,26.78938847,0.555555556,0.694799166,0.674531155,0.852797943,0.178266788
alzheimer,0.611111111,0.5,0.229656739,3,15.62210808,1204,0.037328213,0.037328213,0.777777778,0.666843501,0.661872353,0.852797943,0.19092559
alzheimer,0.833333333,0.722222222,0.130418866,3,1,1526,0.037328213,2.657843965,0.777777778,0.815507768,0.811448881,0.852797943,0.041349062
alzheimer,0.833333333,0.666666667,0.012112606,10,22.35861039,500,22.42722921,1.862752369,0.722222222,0.663435487,0.742264065,0.852797943,0.110533878
alzheimer,0.666666667,0.555555556,0.00687858,8,3.303826512,1634,0.449425487,9.222310279,0.944444444,0.858743842,0.844479734,0.852797943,0.008318209
alzheimer,0.777777778,0.611111111,0.033540333,6,8.594705915,1469,0.044588656,0.765983179,0.666666667,0.783942781,0.787643678,0.852797943,0.065154265
alzheimer,0.833333333,0.666666667,0.361135524,3,2.308405305,1763,26.78938847,0.641256904,0.888888889,0.770324934,0.830058984,0.852797943,0.022738959
alzheimer,0.5,0.944444444,0.059061727,4,13.86238367,1538,5.411008231,13.15873335,0.833333333,0.754509284,0.779658197,0.852797943,0.073139746
alzheimer,1,0.944444444,0.893001618,4,1,1427,0.220754204,0.063620743,0.722222222,0.799062145,0.777979431,0.852797943,0.074818512
alzheimer,0.833333333,0.944444444,0.361135524,5,8.594705915,915,0.449425487,0.044588656,0.666666667,0.748323228,0.729809437,0.852797943,0.122988506
alzheimer,0.888888889,0.777777778,0.146045498,10,9.685738608,686,0.1084327,15.71814406,0.777777778,0.782697044,0.791999395,0.852797943,0.060798548
alzheimer,0.888888889,0.666666667,0.1831402,11,1.269999198,252,4.529925047,0.641256904,0.555555556,0.835818492,0.819071385,0.852797943,0.033726558
alzheimer,0.555555556,0.777777778,0.1831402,11,1.431215959,260,0.053261275,9.222310279,0.722222222,0.840242516,0.824304295,0.852797943,0.028493648
alzheimer,0.666666667,0.888888889,0.008625699,9,1.269999198,500,9.222310279,0.220754204,0.611111111,0.846996969,0.835420448,0.852797943,0.017377495
alzheimer,0.777777778,0.833333333,0.042059381,8,1.81764312,1488,0.1084327,3.174802104,0.555555556,0.836140584,0.82353297,0.852797943,0.029264973
alzheimer,0.722222222,0.5,0.082937207,3,1.612897964,1119,0.765983179,0.053261275,0.611111111,0.822409056,0.817180883,0.852797943,0.03561706
alzheimer,0.5,0.5,0.507123193,7,1.81764312,198,18.77536736,1.862752369,0.5,0.735768757,0.803418028,0.852797943,0.049379915
alzheimer,0.722222222,0.611111111,0.146045498,6,28.39541726,1080,7.720626645,1.559437401,0.5,0.5,0.5,0.852797943,0.352797943
alzheimer,0.611111111,0.555555556,0.059061727,8,19.84006473,1446,32,1.862752369,0.555555556,0.5,0.5,0.852797943,0.352797943
alzheimer,0.777777778,0.833333333,0.004374292,4,19.84006473,884,32,9.222310279,0.944444444,0.5,0.692725348,0.852797943,0.160072595
alzheimer,0.777777778,0.833333333,0.092874643,9,19.84006473,1990,2.225062952,1.862752369,1,0.709208033,0.76231095,0.852797943,0.090486993
alzheimer,0.833333333,0.944444444,0.205083839,6,1,1899,0.449425487,0.314980262,0.611111111,0.82631205,0.816893527,0.852797943,0.035904416
alzheimer,0.833333333,0.555555556,0.004374292,9,12.30088027,150,2.225062952,1.305511698,1,0.808980674,0.808953418,0.852797943,0.043844525
alzheimer,1,0.777777778,0.893001618,6,2.931672887,937,0.376244811,18.77536736,0.5,0.78946097,0.788747731,0.852797943,0.064050212
alzheimer,0.888888889,0.722222222,0.507123193,7,2.04837912,1319,0.075995156,7.720626645,0.666666667,0.800307882,0.799576528,0.852797943,0.053221416
alzheimer,0.611111111,0.833333333,0.322494607,6,6.005177529,368,5.411008231,0.765983179,0.5,0.801828344,0.81276467,0.852797943,0.040033273
alzheimer,0.888888889,0.611111111,0.082937207,9,19.84006473,840,2.657843965,1.559437401,0.944444444,0.697920614,0.712416818,0.852797943,0.140381125
alzheimer,0.722222222,0.5,0.00390625,4,32,1241,2.225062952,32,0.722222222,0.5,0.727011494,0.852797943,0.125786449
alzheimer,0.5,0.833333333,0.006142583,8,28.39541726,346,0.044588656,0.220754204,1,0.72571997,0.72861464,0.852797943,0.124183303
alzheimer,0.611111111,0.722222222,0.042059381,11,28.39541726,1343,0.063620743,5.411008231,0.666666667,0.540384615,0.713702359,0.852797943,0.139095584
alzheimer,0.722222222,1,0.066138432,7,2.04837912,1735,9.222310279,5.411008231,0.722222222,0.855395036,0.834316394,0.852797943,0.018481549
alzheimer,0.833333333,1,0.010816576,8,1.612897964,1223,11.01607561,6.463464576,1,0.842878458,0.842498488,0.852797943,0.010299456
alzheimer,1,0.611111111,0.130418866,3,15.62210808,1448,0.053261275,0.449425487,0.888888889,0.676169951,0.738173019,0.852797943,0.114624924
alzheimer,0.833333333,0.555555556,0.893001618,6,15.62210808,789,13.15873335,9.222310279,0.5,0.714520178,0.732743497,0.852797943,0.120054446
alzheimer,0.611111111,0.722222222,0.013563924,5,1,1540,32,0.154715786,0.555555556,0.5,0.5,0.852797943,0.352797943
alzheimer,0.611111111,0.555555556,0.1831402,9,6.767489245,189,0.1084327,4.529925047,1,0.828268283,0.829945554,0.852797943,0.02285239
alzheimer,1,1,0.163544495,5,2.601439841,1319,0.184808442,4.529925047,0.888888889,0.825236832,0.816560799,0.852797943,0.036237145
alzheimer,0.666666667,0.944444444,0.037559095,11,1.431215959,1517,18.77536736,0.129523165,0.888888889,0.825518662,0.827457653,0.852797943,0.02534029
alzheimer,0.611111111,0.5,0.1831402,6,7.626570648,1108,26.78938847,7.720626645,0.888888889,0.724902899,0.817248941,0.852797943,0.035549002
alzheimer,0.833333333,0.722222222,0.013563924,3,13.86238367,1648,1.559437401,2.225062952,0.611111111,0.698029557,0.720946763,0.852797943,0.13185118
alzheimer,0.944444444,0.5,0.893001618,6,6.005177529,828,1.305511698,0.263691519,0.611111111,0.74135089,0.73761343,0.852797943,0.115184513
alzheimer,0.5,0.666666667,0.013563924,11,8.594705915,175,0.129523165,0.090776429,0.666666667,0.815611974,0.838248639,0.852797943,0.014549304
alzheimer,0.611111111,1,0.712125827,7,1.612897964,1222,0.220754204,2.225062952,0.666666667,0.798271125,0.798850575,0.852797943,0.053947368
alzheimer,0.722222222,0.666666667,0.047098886,11,2.04837912,208,26.78938847,0.314980262,1,0.5,0.797247429,0.852797943,0.055550514
alzheimer,0.722222222,0.611111111,0.047098886,4,5.328735053,687,0.129523165,0.154715786,1,0.832398636,0.828100423,0.852797943,0.02469752
alzheimer,0.5,0.777777778,0.007702763,10,2.931672887,1516,3.174802104,0.037328213,0.722222222,0.855598712,0.838868724,0.852797943,0.01392922
alzheimer,0.722222222,0.777777778,0.029951571,10,6.005177529,1488,0.03125,1.305511698,0.666666667,0.815119363,0.816167574,0.852797943,0.036630369
alzheimer,0.5,0.833333333,0.059061727,6,1.431215959,1193,6.463464576,0.765983179,0.777777778,0.856555513,0.837704174,0.852797943,0.015093769
alzheimer,0.833333333,1,0.066138432,5,2.04837912,1249,0.044588656,0.263691519,0.555555556,0.819922319,0.816500302,0.852797943,0.036297641
alzheimer,1,0.666666667,0.082937207,10,28.39541726,994,26.78938847,0.03125,0.611111111,0.5,0.690381125,0.852797943,0.162416818
alzheimer,0.944444444,0.5,0.059061727,10,1,1033,0.075995156,7.720626645,0.722222222,0.83558166,0.828281912,0.852797943,0.024516031
alzheimer,0.777777778,0.722222222,0.012112606,7,1.431215959,1350,0.765983179,0.914969065,0.944444444,0.850255779,0.83953418,0.852797943,0.013263763
alzheimer,0.555555556,0.944444444,0.893001618,3,10.91526962,1689,0.044588656,0.449425487,0.833333333,0.701207844,0.698623714,0.852797943,0.154174229
alzheimer,0.944444444,1,0.130418866,10,1.81764312,1071,1.862752369,3.792310057,0.722222222,0.835870595,0.829824561,0.852797943,0.022973382
alzheimer,0.888888889,1,0.082937207,6,19.84006473,1771,3.792310057,3.792310057,0.722222222,0.694192876,0.691122202,0.852797943,0.161675741
alzheimer,0.944444444,0.666666667,0.07406306,8,6.767489245,1324,9.222310279,0.914969065,0.611111111,0.841374574,0.837598306,0.852797943,0.015199637
alzheimer,0.777777778,0.555555556,0.006142583,11,1.126942411,109,5.411008231,0.063620743,0.833333333,0.854760326,0.834195402,0.852797943,0.018602541
alzheimer,0.888888889,0.5,0.00390625,4,5.328735053,276,0.184808442,1.092933126,1,0.850809966,0.839942529,0.852797943,0.012855414
alzheimer,0.944444444,0.777777778,0.07406306,3,4.195857021,1733,13.15873335,0.03125,0.722222222,0.852136226,0.843678161,0.852797943,0.009119782
alzheimer,0.833333333,0.777777778,0.082937207,3,1.612897964,1986,0.063620743,22.42722921,0.611111111,0.829746116,0.825211736,0.852797943,0.027586207
alzheimer,0.722222222,0.833333333,0.229656739,7,1.612897964,813,0.154715786,0.765983179,0.5,0.79997158,0.809452511,0.852797943,0.043345433
alzheimer,0.722222222,0.944444444,0.635929515,3,8.594705915,784,0.263691519,0.053261275,0.5,0.683161235,0.699379915,0.852797943,0.153418028
alzheimer,0.5,0.888888889,0.130418866,4,25.1968663,194,0.1084327,26.78938847,1,0.696362258,0.713672111,0.852797943,0.139125832
alzheimer,1,0.555555556,0.004898415,4,3.723222216,1177,0.063620743,5.411008231,0.944444444,0.859880637,0.845810647,0.852797943,0.006987296
alzheimer,0.5,0.833333333,0.019047088,7,10.91526962,677,0.184808442,26.78938847,0.777777778,0.814143615,0.799334543,0.852797943,0.0534634
alzheimer,0.555555556,0.777777778,1,4,7.626570648,897,0.376244811,3.174802104,0.611111111,0.698692687,0.691273442,0.852797943,0.161524501
alzheimer,0.555555556,0.666666667,0.257173933,3,15.62210808,1458,5.411008231,0.53684001,0.722222222,0.688717317,0.703720508,0.852797943,0.149077435
