dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc
heart,1.0,0.7125753170621448,0.24618453093926496,11.0,1.7682684964445474,895.0,7.907656059271638,32.0,0.7193803785441726,0.7640860215053763,0.7649431752065474
heart,0.5,0.5647092690876321,0.00390625,9.0,1.8998607105485776,1116.0,7.800308134683506,32.0,0.7299138134735057,0.7663497453310695,0.7705674721694271
heart,1.0,0.561328155046633,0.00390625,3.0,2.774989979109164,1200.0,3.2275458334581053,32.0,0.5,0.7634748160724392,0.7658353050696248
heart,0.5,0.5,0.00390625,3.0,6.822322735662834,100.0,7.413245842870355,32.0,1.0,0.7735597057159027,0.7548970171831969
heart,0.5,0.5,0.00390625,3.0,1.989520796408828,2000.0,0.03125,32.0,1.0,0.7595246179966043,0.7609867732050734
heart,0.5,0.8504187324490879,0.00390625,5.0,8.879213982100385,919.0,1.0291515344246942,0.03125,0.5,0.6960611205432938,0.7089329351072495
heart,0.7341340735416473,1.0,0.00390625,9.0,8.627472072888638,300.0,0.037145079276571236,32.0,1.0,0.7700679117147707,0.762829215313603
heart,1.0,0.5651539739311836,0.00390625,3.0,1.0,100.0,0.7494768368942508,32.0,1.0,0.7764402942840973,0.7527442690353361
heart,1.0,0.890093857363972,0.00390625,6.0,7.903450528443489,1738.0,6.478904832050541,0.23804146736524934,1.0,0.7677532541029993,0.77291416159187
heart,1.0,0.6591238858751562,0.00390625,9.0,4.884712711672682,1895.0,4.492133198356369,32.0,0.8204453054772849,0.7671307300509338,0.7698304953260153
heart,0.870103616331461,0.5,0.00390625,11.0,1.0,1111.0,5.169593236944059,32.0,1.0,0.7821958121109225,0.7673480470113648
heart,0.5,0.7749402998833583,0.00390625,3.0,1.6370565172568066,818.0,1.3237141049891128,32.0,0.5,0.7597057159026599,0.7600558550870796
heart,1.0,0.5,0.00390625,12.0,9.239439555105047,100.0,4.624603723645317,32.0,1.0,0.7734917940011319,0.764904386951631
heart,0.7325369839160885,0.5309586500326755,0.00390625,12.0,11.591741901273442,100.0,0.10896751419639238,32.0,1.0,0.758590831918506,0.7514448624956364
heart,1.0,0.9578156627340615,1.0,3.0,1.0,1879.0,7.443724685592339,32.0,1.0,0.7578268251273345,0.7687250300608977
heart,1.0,0.5,0.00390625,12.0,1.0,2000.0,4.128577944624281,32.0,0.5,0.766406338426712,0.7667274349327025
heart,0.7365448669030289,0.8029948377751249,0.00390625,12.0,1.0,637.0,5.986454752511132,0.03125,1.0,0.7697453310696096,0.7607346495481169
heart,0.5,0.5,0.00390625,10.0,1.0,100.0,0.11026568571372847,32.0,1.0,0.7605772495755518,0.744618129630348
heart,0.568747701455526,1.0,0.00390625,12.0,7.014207382437232,2000.0,6.879672227307844,32.0,1.0,0.763882286361064,0.7674838059035723
heart,1.0,0.7795288741841271,0.00390625,3.0,4.205792183702854,100.0,0.03125,32.0,1.0,0.763180531975099,0.7668631938249098
heart,1.0,0.5,0.00390625,3.0,1.5567234039156759,2000.0,0.9829476611191107,32.0,1.0,0.7734804753820034,0.7723517318955819
heart,0.5,0.5,0.00390625,3.0,3.5464710736435734,2000.0,4.644918417725257,32.0,1.0,0.7703338992642899,0.7661068228540396
