dataset,n_neighbors,p,weights,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
heart,9,1,distance,0.6782399547255235,0.6519529886350413,0.6543966486947752,0.002443660059733954
heart,4,1,distance,0.6577589134125637,0.6596718513634072,0.6543966486947752,-0.0052752026686320175
heart,14,2,distance,0.6716468590831918,0.6580039564020015,0.6543966486947752,-0.0036073077072262816
heart,9,2,uniform,0.6683078664402943,0.6499941817617625,0.6543966486947752,0.004402466933012716
heart,2,2,distance,0.6199603848330504,0.6310461192350956,0.6543966486947752,0.023350529459679636
heart,15,2,uniform,0.6674646293152235,0.6341103913734921,0.6543966486947752,0.020286257321283085
heart,12,1,distance,0.6769213355970571,0.6616112641092277,0.6543966486947752,-0.007214615414452452
heart,15,1,distance,0.6888285229202037,0.6639385594042123,0.6543966486947752,-0.009541910709437107
heart,17,2,distance,0.6842105263157895,0.6528451184981188,0.6543966486947752,0.0015515301966564365
heart,8,2,distance,0.6690662139219015,0.6595942748535744,0.6543966486947752,-0.005197626158799151
heart,30,2,distance,0.6875495189586871,0.6590512392847446,0.6543966486947752,-0.004654590589969421
heart,10,2,distance,0.6709677419354839,0.6703192273379621,0.6543966486947752,-0.015922578643186913
heart,29,1,distance,0.6854668930390492,0.6599821574027385,0.6543966486947752,-0.00558550870796326
heart,26,2,distance,0.675608375778155,0.6572281913036733,0.6543966486947752,-0.0028315426088980633
heart,10,2,distance,0.6709677419354839,0.6703192273379621,0.6543966486947752,-0.015922578643186913
heart,14,1,distance,0.6891228070175439,0.6632015825608005,0.6543966486947752,-0.008804933866025322
heart,15,2,distance,0.6766723259762308,0.6503626701834684,0.6543966486947752,0.004033978511306824
heart,23,2,uniform,0.6445727221279004,0.6407819712191148,0.6543966486947752,0.013614677475660364
heart,30,2,uniform,0.6740124504810413,0.6432838136612233,0.6543966486947752,0.011112835033551871
heart,16,1,distance,0.6963780418788907,0.6645203832279586,0.6543966486947752,-0.010123734533183382
heart,15,1,distance,0.6888285229202037,0.6639385594042123,0.6543966486947752,-0.009541910709437107
heart,26,1,distance,0.6832710809281268,0.6576548621077538,0.6543966486947752,-0.0032582134129786056
heart,28,2,uniform,0.6706734578381438,0.6415189480625267,0.6543966486947752,0.012877700632248468
heart,9,1,uniform,0.670803621958121,0.6380667933749662,0.6543966486947752,0.016329855319809017
heart,13,1,uniform,0.6736842105263159,0.656452426205345,0.6543966486947752,-0.002055777510569845
heart,7,1,distance,0.6615732880588567,0.6626003646095961,0.6543966486947752,-0.008203715914820942
heart,1,2,distance,0.6039049235993208,0.589406927582328,0.6543966486947752,0.06498972111244716
heart,24,1,uniform,0.6791963780418789,0.6322679492649627,0.6543966486947752,0.02212869942981255
heart,19,1,distance,0.6861007357102433,0.649664481594973,0.6543966486947752,0.004732167099802176
heart,3,1,uniform,0.6557441992076967,0.649664481594973,0.6543966486947752,0.004732167099802176
heart,27,1,distance,0.6795698924731183,0.6569954617741748,0.6543966486947752,-0.0025988130793995756
heart,7,2,uniform,0.6579966044142616,0.656646367479927,0.6543966486947752,-0.0022497187851517886
heart,28,1,uniform,0.6669043576683645,0.6368255692176409,0.6543966486947752,0.01757107947713432
heart,8,2,distance,0.6690662139219015,0.6595942748535744,0.6543966486947752,-0.005197626158799151
heart,1,2,uniform,0.6039049235993208,0.589406927582328,0.6543966486947752,0.06498972111244716
heart,23,2,distance,0.6670967741935483,0.6545130134595245,0.6543966486947752,-0.00011636476474929935
heart,5,1,distance,0.655557441992077,0.6800938675768977,0.6543966486947752,-0.025697218882122508
heart,8,2,uniform,0.6726202603282398,0.6481711337806911,0.6543966486947752,0.006225514914084074
heart,3,1,uniform,0.6557441992076967,0.649664481594973,0.6543966486947752,0.004732167099802176
heart,5,1,distance,0.655557441992077,0.6800938675768977,0.6543966486947752,-0.025697218882122508
heart,3,1,uniform,0.6557441992076967,0.649664481594973,0.6543966486947752,0.004732167099802176
heart,26,1,uniform,0.6672778720996038,0.639948023738412,0.6543966486947752,0.014448624956363232
heart,14,1,uniform,0.6736276174306736,0.6565687909700942,0.6543966486947752,-0.0021721422753190334
heart,9,1,uniform,0.670803621958121,0.6380667933749662,0.6543966486947752,0.016329855319809017
heart,26,2,distance,0.675608375778155,0.6572281913036733,0.6543966486947752,-0.0028315426088980633
heart,13,1,uniform,0.6736842105263159,0.656452426205345,0.6543966486947752,-0.002055777510569845
heart,7,1,distance,0.6615732880588567,0.6626003646095961,0.6543966486947752,-0.008203715914820942
heart,29,2,distance,0.684391624221845,0.6592451805593267,0.6543966486947752,-0.004848531864551475
heart,30,1,uniform,0.6661346915676287,0.6365734455606842,0.6543966486947752,0.017823203134091026
heart,7,1,uniform,0.6465082059988683,0.65315542453745,0.6543966486947752,0.0012412241573251936
heart,11,1,distance,0.6766157328805885,0.6554827198324347,0.6543966486947752,-0.0010860711376594612
heart,13,2,uniform,0.6617147707979626,0.629863077460145,0.6543966486947752,0.02453357123463018
heart,27,1,distance,0.6795698924731183,0.6569954617741748,0.6543966486947752,-0.0025988130793995756
heart,28,2,distance,0.6862931522354272,0.659943369147822,0.6543966486947752,-0.005546720453046827
heart,13,2,uniform,0.6617147707979626,0.629863077460145,0.6543966486947752,0.02453357123463018
heart,21,2,distance,0.6654668930390493,0.6605251929715683,0.6543966486947752,-0.006128544276793102
heart,28,2,distance,0.6862931522354272,0.659943369147822,0.6543966486947752,-0.005546720453046827
heart,20,2,distance,0.6672665534804755,0.6574221325782553,0.6543966486947752,-0.003025483883480118
heart,11,2,distance,0.6711035653650255,0.6632791590706334,0.6543966486947752,-0.008882510375858188
heart,23,2,uniform,0.6445727221279004,0.6407819712191148,0.6543966486947752,0.013614677475660364
heart,7,2,uniform,0.6579966044142616,0.656646367479927,0.6543966486947752,-0.0022497187851517886
heart,1,1,uniform,0.6056196943972835,0.5982506497032698,0.6543966486947752,0.05614599899150541
heart,30,1,distance,0.6829881154499151,0.6582366859315,0.6543966486947752,-0.0038400372367247693
heart,13,1,uniform,0.6736842105263159,0.656452426205345,0.6543966486947752,-0.002055777510569845
heart,7,2,distance,0.6605093378607809,0.6662852488266553,0.6543966486947752,-0.01188860013188009
heart,27,1,distance,0.6795698924731183,0.6569954617741748,0.6543966486947752,-0.0025988130793995756
heart,5,1,uniform,0.6502263723825694,0.6794732554982351,0.6543966486947752,-0.02507660680345991
heart,10,2,distance,0.6709677419354839,0.6703192273379621,0.6543966486947752,-0.015922578643186913
heart,15,1,distance,0.6888285229202037,0.6639385594042123,0.6543966486947752,-0.009541910709437107
heart,24,1,distance,0.6927334465195246,0.6513323765563788,0.6543966486947752,0.00306427213839644
heart,17,2,uniform,0.6649915110356537,0.6375819401885109,0.6543966486947752,0.01681470850626432
heart,26,2,distance,0.675608375778155,0.6572281913036733,0.6543966486947752,-0.0028315426088980633
heart,30,1,distance,0.6829881154499151,0.6582366859315,0.6543966486947752,-0.0038400372367247693
heart,3,1,uniform,0.6557441992076967,0.649664481594973,0.6543966486947752,0.004732167099802176
heart,17,2,uniform,0.6649915110356537,0.6375819401885109,0.6543966486947752,0.01681470850626432
heart,27,1,distance,0.6795698924731183,0.6569954617741748,0.6543966486947752,-0.0025988130793995756
heart,2,2,distance,0.6199603848330504,0.6310461192350956,0.6543966486947752,0.023350529459679636
heart,23,1,distance,0.6900396151669497,0.6487335634769793,0.6543966486947752,0.005663085217795905
heart,1,1,uniform,0.6056196943972835,0.5982506497032698,0.6543966486947752,0.05614599899150541
diabetes,7,2,uniform,0.7150292397660818,0.7312835820895522,0.8025671641791046,0.07128358208955232
diabetes,15,1,distance,0.76046783625731,0.7986865671641791,0.8025671641791046,0.003880597014925491
diabetes,29,1,uniform,0.7886549707602339,0.7935522388059701,0.8025671641791046,0.00901492537313442
diabetes,26,1,uniform,0.7932748538011697,0.808179104477612,0.8025671641791046,-0.005611940298507423
diabetes,11,1,distance,0.7588304093567251,0.7903880597014926,0.8025671641791046,0.012179104477611946
diabetes,21,2,distance,0.784327485380117,0.7688358208955224,0.8025671641791046,0.03373134328358218
diabetes,24,1,distance,0.7826900584795322,0.8065074626865671,0.8025671641791046,-0.003940298507462581
diabetes,21,2,distance,0.784327485380117,0.7688358208955224,0.8025671641791046,0.03373134328358218
diabetes,12,2,distance,0.7456140350877194,0.7671641791044777,0.8025671641791046,0.035402985074626914
diabetes,2,2,distance,0.6247368421052631,0.7405373134328358,0.8025671641791046,0.062029850746268766
diabetes,21,1,distance,0.765906432748538,0.7998208955223881,0.8025671641791046,0.002746268656716455
diabetes,26,2,uniform,0.7938011695906433,0.7714626865671642,0.8025671641791046,0.03110447761194035
diabetes,12,1,uniform,0.7703508771929826,0.7890746268656718,0.8025671641791046,0.013492537313432806
diabetes,27,1,uniform,0.7880994152046783,0.804179104477612,0.8025671641791046,-0.0016119402985074194
diabetes,10,2,distance,0.729122807017544,0.7732537313432836,0.8025671641791046,0.029313432835820996
diabetes,28,2,uniform,0.7927485380116959,0.7709253731343283,0.8025671641791046,0.03164179104477627
diabetes,30,2,uniform,0.7994736842105263,0.7746268656716417,0.8025671641791046,0.027940298507462824
diabetes,30,1,distance,0.7976608187134503,0.7962388059701493,0.8025671641791046,0.006328358208955276
diabetes,23,2,distance,0.7956140350877192,0.7762388059701493,0.8025671641791046,0.026328358208955294
diabetes,25,1,uniform,0.7895029239766082,0.8037611940298507,0.8025671641791046,-0.0011940298507461256
diabetes,19,1,uniform,0.7754970760233919,0.7900895522388061,0.8025671641791046,0.012477611940298505
diabetes,9,1,distance,0.7533918128654971,0.7853731343283582,0.8025671641791046,0.017194029850746362
diabetes,4,1,distance,0.6790643274853801,0.7735522388059702,0.8025671641791046,0.029014925373134326
diabetes,14,2,distance,0.7478362573099415,0.7641194029850746,0.8025671641791046,0.03844776119402993
diabetes,9,2,uniform,0.7556432748538012,0.7563582089552239,0.8025671641791046,0.04620895522388069
diabetes,2,2,distance,0.6247368421052631,0.7405373134328358,0.8025671641791046,0.062029850746268766
diabetes,15,2,uniform,0.7512573099415205,0.7617910447761195,0.8025671641791046,0.04077611940298509
diabetes,12,1,distance,0.7608771929824562,0.7968358208955224,0.8025671641791046,0.005731343283582158
diabetes,15,1,distance,0.76046783625731,0.7986865671641791,0.8025671641791046,0.003880597014925491
diabetes,17,2,distance,0.7606432748538012,0.765731343283582,0.8025671641791046,0.03683582089552251
diabetes,8,2,distance,0.7260818713450292,0.7623880597014925,0.8025671641791046,0.04017910447761208
diabetes,30,2,distance,0.7919883040935674,0.7781492537313432,0.8025671641791046,0.024417910447761315
diabetes,10,2,distance,0.729122807017544,0.7732537313432836,0.8025671641791046,0.029313432835820996
diabetes,29,1,distance,0.7881286549707601,0.798865671641791,0.8025671641791046,0.0037014925373135554
diabetes,26,2,distance,0.7857309941520467,0.7751641791044777,0.8025671641791046,0.027402985074626907
diabetes,10,2,distance,0.729122807017544,0.7732537313432836,0.8025671641791046,0.029313432835820996
diabetes,14,1,distance,0.7647368421052632,0.7962985074626866,0.8025671641791046,0.006268656716417964
diabetes,15,2,distance,0.7498830409356725,0.7688358208955224,0.8025671641791046,0.03373134328358218
diabetes,23,2,uniform,0.8012865497076025,0.7723582089552239,0.8025671641791046,0.030208955223880674
diabetes,30,2,uniform,0.7994736842105263,0.7746268656716417,0.8025671641791046,0.027940298507462824
diabetes,16,1,distance,0.7735087719298245,0.7976119402985075,0.8025671641791046,0.004955223880597104
diabetes,15,1,distance,0.76046783625731,0.7986865671641791,0.8025671641791046,0.003880597014925491
diabetes,26,1,distance,0.7900584795321637,0.8092537313432836,0.8025671641791046,-0.006686567164179036
diabetes,28,2,uniform,0.7927485380116959,0.7709253731343283,0.8025671641791046,0.03164179104477627
diabetes,9,1,uniform,0.7553216374269006,0.7746268656716417,0.8025671641791046,0.027940298507462824
diabetes,13,1,uniform,0.7632456140350878,0.7805373134328358,0.8025671641791046,0.02202985074626873
diabetes,7,1,distance,0.7365497076023393,0.7853134328358209,0.8025671641791046,0.017253731343283674
diabetes,1,2,distance,0.5666666666666667,0.7051940298507462,0.8025671641791046,0.09737313432835837
diabetes,24,1,uniform,0.7868713450292397,0.8078208955223881,0.8025671641791046,-0.005253731343283552
diabetes,19,1,distance,0.7721052631578947,0.7948059701492537,0.8025671641791046,0.007761194029850871
diabetes,3,1,uniform,0.6702046783625731,0.7472835820895524,0.8025671641791046,0.0552835820895522
diabetes,27,1,distance,0.7870760233918129,0.8059701492537313,0.8025671641791046,-0.0034029850746267742
diabetes,7,2,uniform,0.7150292397660818,0.7312835820895522,0.8025671641791046,0.07128358208955232
diabetes,28,1,uniform,0.7875730994152047,0.7980298507462686,0.8025671641791046,0.004537313432835921
diabetes,8,2,distance,0.7260818713450292,0.7623880597014925,0.8025671641791046,0.04017910447761208
diabetes,1,2,uniform,0.5666666666666667,0.7051940298507462,0.8025671641791046,0.09737313432835837
diabetes,23,2,distance,0.7956140350877192,0.7762388059701493,0.8025671641791046,0.026328358208955294
diabetes,5,1,distance,0.6869590643274854,0.7811940298507463,0.8025671641791046,0.0213731343283583
diabetes,8,2,uniform,0.7365204678362572,0.7526567164179104,0.8025671641791046,0.04991044776119413
diabetes,3,1,uniform,0.6702046783625731,0.7472835820895524,0.8025671641791046,0.0552835820895522
diabetes,5,1,distance,0.6869590643274854,0.7811940298507463,0.8025671641791046,0.0213731343283583
diabetes,3,1,uniform,0.6702046783625731,0.7472835820895524,0.8025671641791046,0.0552835820895522
diabetes,26,1,uniform,0.7932748538011697,0.808179104477612,0.8025671641791046,-0.005611940298507423
diabetes,14,1,uniform,0.7747660818713451,0.7888955223880597,0.8025671641791046,0.013671641791044853
diabetes,9,1,uniform,0.7553216374269006,0.7746268656716417,0.8025671641791046,0.027940298507462824
diabetes,26,2,distance,0.7857309941520467,0.7751641791044777,0.8025671641791046,0.027402985074626907
diabetes,13,1,uniform,0.7632456140350878,0.7805373134328358,0.8025671641791046,0.02202985074626873
diabetes,7,1,distance,0.7365497076023393,0.7853134328358209,0.8025671641791046,0.017253731343283674
diabetes,29,2,distance,0.7899999999999999,0.7776716417910448,0.8025671641791046,0.02489552238805981
diabetes,30,1,uniform,0.8061403508771929,0.7902686567164179,0.8025671641791046,0.01229850746268668
diabetes,7,1,uniform,0.7511111111111111,0.7747462686567165,0.8025671641791046,0.02782089552238809
diabetes,11,1,distance,0.7588304093567251,0.7903880597014926,0.8025671641791046,0.012179104477611946
diabetes,13,2,uniform,0.7673391812865497,0.7546268656716418,0.8025671641791046,0.04794029850746273
diabetes,27,1,distance,0.7870760233918129,0.8059701492537313,0.8025671641791046,-0.0034029850746267742
diabetes,28,2,distance,0.7880116959064327,0.7752835820895523,0.8025671641791046,0.027283582089552283
diabetes,13,2,uniform,0.7673391812865497,0.7546268656716418,0.8025671641791046,0.04794029850746273
diabetes,21,2,distance,0.784327485380117,0.7688358208955224,0.8025671641791046,0.03373134328358218
diabetes,28,2,distance,0.7880116959064327,0.7752835820895523,0.8025671641791046,0.027283582089552283
diabetes,20,2,distance,0.7768421052631578,0.7691940298507464,0.8025671641791046,0.0333731343283582
diabetes,11,2,distance,0.7440350877192983,0.7663283582089552,0.8025671641791046,0.03623880597014939
diabetes,23,2,uniform,0.8012865497076025,0.7723582089552239,0.8025671641791046,0.030208955223880674
diabetes,7,2,uniform,0.7150292397660818,0.7312835820895522,0.8025671641791046,0.07128358208955232
diabetes,1,1,uniform,0.5714035087719298,0.6862686567164178,0.8025671641791046,0.11629850746268677
diabetes,30,1,distance,0.7976608187134503,0.7962388059701493,0.8025671641791046,0.006328358208955276
diabetes,13,1,uniform,0.7632456140350878,0.7805373134328358,0.8025671641791046,0.02202985074626873
diabetes,7,2,distance,0.7099415204678363,0.7493731343283583,0.8025671641791046,0.05319402985074628
diabetes,27,1,distance,0.7870760233918129,0.8059701492537313,0.8025671641791046,-0.0034029850746267742
diabetes,5,1,uniform,0.6936842105263158,0.7748059701492538,0.8025671641791046,0.027761194029850778
diabetes,10,2,distance,0.729122807017544,0.7732537313432836,0.8025671641791046,0.029313432835820996
diabetes,15,1,distance,0.76046783625731,0.7986865671641791,0.8025671641791046,0.003880597014925491
diabetes,24,1,distance,0.7826900584795322,0.8065074626865671,0.8025671641791046,-0.003940298507462581
diabetes,17,2,uniform,0.7658187134502924,0.7607761194029851,0.8025671641791046,0.0417910447761195
diabetes,26,2,distance,0.7857309941520467,0.7751641791044777,0.8025671641791046,0.027402985074626907
diabetes,30,1,distance,0.7976608187134503,0.7962388059701493,0.8025671641791046,0.006328358208955276
diabetes,3,1,uniform,0.6702046783625731,0.7472835820895524,0.8025671641791046,0.0552835820895522
diabetes,17,2,uniform,0.7658187134502924,0.7607761194029851,0.8025671641791046,0.0417910447761195
diabetes,27,1,distance,0.7870760233918129,0.8059701492537313,0.8025671641791046,-0.0034029850746267742
diabetes,2,2,distance,0.6247368421052631,0.7405373134328358,0.8025671641791046,0.062029850746268766
diabetes,23,1,distance,0.77953216374269,0.8044776119402985,0.8025671641791046,-0.0019104477611939785
diabetes,1,1,uniform,0.5714035087719298,0.6862686567164178,0.8025671641791046,0.11629850746268677
cancer,7,2,uniform,0.6795658058028072,0.7086267605633803,0.7662947381257241,0.057667977562343875
cancer,15,1,distance,0.7006087384457377,0.7485900249984758,0.7662947381257241,0.017704713127248306
cancer,29,1,uniform,0.7376540568298529,0.7757110846899579,0.7662947381257241,-0.009416346564233735
cancer,26,1,uniform,0.7304647381033893,0.7731197792817511,0.7662947381257241,-0.006825041156027001
cancer,11,1,distance,0.6849115243067443,0.735816413633315,0.7662947381257241,0.03047832449240917
cancer,21,2,distance,0.7082917879150976,0.767940979208585,0.7662947381257241,-0.001646241082860822
cancer,24,1,distance,0.712515512666895,0.766713919882934,0.7662947381257241,-0.0004191817572098966
cancer,21,2,distance,0.7082917879150976,0.767940979208585,0.7662947381257241,-0.001646241082860822
cancer,12,2,distance,0.7058579039712427,0.7486281324309494,0.7662947381257241,0.01766660569477474
cancer,2,2,distance,0.6178796858952413,0.6289212548015365,0.7662947381257241,0.13737348332418764
cancer,21,1,distance,0.7104603517630949,0.7664928967745869,0.7662947381257241,-0.00019815864886274515
cancer,26,2,uniform,0.7401946572235536,0.7841671239558563,0.7662947381257241,-0.017872385830132176
cancer,12,1,uniform,0.6936911588497091,0.7629946344735076,0.7662947381257241,0.003300103652216557
cancer,27,1,uniform,0.7313109808284833,0.771500213401622,0.7662947381257241,-0.005205475275897875
cancer,10,2,distance,0.6946681894043136,0.738293396744101,0.7662947381257241,0.028001341381623135
cancer,28,2,uniform,0.7353496234166382,0.7883170233522345,0.7662947381257241,-0.022022285226510396
cancer,30,2,uniform,0.7410178984080794,0.785874336930675,0.7662947381257241,-0.01957959880495086
cancer,30,1,distance,0.7212919376925712,0.7685049692091946,0.7662947381257241,-0.0022102310834705152
cancer,23,2,distance,0.7173447663471413,0.7729254313761356,0.7662947381257241,-0.006630693250411435
cancer,25,1,uniform,0.7287829510441629,0.7722699835375891,0.7662947381257241,-0.0059752454118650045
cancer,19,1,uniform,0.7072807899691886,0.766450978598866,0.7662947381257241,-0.00015624047314188871
cancer,9,1,distance,0.679398108524478,0.7287131882202305,0.7662947381257241,0.03758154990549367
cancer,4,1,distance,0.6586114023450873,0.6639038778123285,0.7662947381257241,0.10239086031339562
cancer,14,2,distance,0.709652623245464,0.755079720748735,0.7662947381257241,0.011215017376989156
cancer,9,2,uniform,0.6833891432728517,0.747858362294982,0.7662947381257241,0.01843637583074209
cancer,2,2,distance,0.6178796858952413,0.6289212548015365,0.7662947381257241,0.13737348332418764
cancer,15,2,uniform,0.7010179519000344,0.7741105725260654,0.7662947381257241,-0.007815834400341282
cancer,12,1,distance,0.7000984251968505,0.7438189744527772,0.7662947381257241,0.022475763672946902
cancer,15,1,distance,0.7006087384457377,0.7485900249984758,0.7662947381257241,0.017704713127248306
cancer,17,2,distance,0.7058819753509071,0.7571108468995793,0.7662947381257241,0.009183891226144825
cancer,8,2,distance,0.6853343782095174,0.7208859215901469,0.7662947381257241,0.04540881653557727
cancer,30,2,distance,0.7271995891817872,0.7735427717822084,0.7662947381257241,-0.007248033656484298
cancer,10,2,distance,0.6946681894043136,0.738293396744101,0.7662947381257241,0.028001341381623135
cancer,29,1,distance,0.7234064746662103,0.7683220535333211,0.7662947381257241,-0.00202731540759693
cancer,26,2,distance,0.726144995292708,0.7761836168526309,0.7662947381257241,-0.009888878726906802
cancer,10,2,distance,0.6946681894043136,0.738293396744101,0.7662947381257241,0.028001341381623135
cancer,14,1,distance,0.6980213325915783,0.7495236570940795,0.7662947381257241,0.016771081031644597
cancer,15,2,distance,0.7086234380349196,0.7591610267666606,0.7662947381257241,0.007133711359063488
cancer,23,2,uniform,0.7230138437179048,0.7784090909090909,0.7662947381257241,-0.01211435278336681
cancer,30,2,uniform,0.7410178984080794,0.785874336930675,0.7662947381257241,-0.01957959880495086
cancer,16,1,distance,0.6998841899178363,0.749054935674654,0.7662947381257241,0.017239802451070152
cancer,15,1,distance,0.7006087384457377,0.7485900249984758,0.7662947381257241,0.017704713127248306
cancer,26,1,distance,0.7168496983053748,0.7666758124504605,0.7662947381257241,-0.0003810743247363302
cancer,28,2,uniform,0.7353496234166382,0.7883170233522345,0.7662947381257241,-0.022022285226510396
cancer,9,1,uniform,0.6713638843717906,0.7478545515517345,0.7662947381257241,0.018440186573989603
cancer,13,1,uniform,0.6891630648750428,0.7688517468447046,0.7662947381257241,-0.002557008718980458
cancer,7,1,distance,0.669269941800753,0.7100291140784099,0.7662947381257241,0.05626562404731428
cancer,1,2,distance,0.578542237247518,0.5853072983354674,0.7662947381257241,0.18098743979025678
cancer,24,1,uniform,0.7213336614173228,0.772994024754588,0.7662947381257241,-0.006699286628863876
cancer,19,1,distance,0.7023103175282437,0.7589095177123346,0.7662947381257241,0.007385220413389515
cancer,3,1,uniform,0.663157951044163,0.6502842814462533,0.7662947381257241,0.11601045667947085
cancer,27,1,distance,0.7214385056487504,0.765989878665935,0.7662947381257241,0.00030485945978908635
cancer,7,2,uniform,0.6795658058028072,0.7086267605633803,0.7662947381257241,0.057667977562343875
cancer,28,1,uniform,0.7403388180417665,0.7765265837448936,0.7662947381257241,-0.010231845619169455
cancer,8,2,distance,0.6853343782095174,0.7208859215901469,0.7662947381257241,0.04540881653557727
cancer,1,2,uniform,0.578542237247518,0.5853072983354674,0.7662947381257241,0.18098743979025678
cancer,23,2,distance,0.7173447663471413,0.7729254313761356,0.7662947381257241,-0.006630693250411435
cancer,5,1,distance,0.6590783871105785,0.6695171026156942,0.7662947381257241,0.09677763551002994
cancer,8,2,uniform,0.6781883879664499,0.7328287909273825,0.7662947381257241,0.03346594719834162
cancer,3,1,uniform,0.663157951044163,0.6502842814462533,0.7662947381257241,0.11601045667947085
cancer,5,1,distance,0.6590783871105785,0.6695171026156942,0.7662947381257241,0.09677763551002994
cancer,3,1,uniform,0.663157951044163,0.6502842814462533,0.7662947381257241,0.11601045667947085
cancer,26,1,uniform,0.7304647381033893,0.7731197792817511,0.7662947381257241,-0.006825041156027001
cancer,14,1,uniform,0.6886811023622048,0.7659822571794402,0.7662947381257241,0.00031248094628388845
cancer,9,1,uniform,0.6713638843717906,0.7478545515517345,0.7662947381257241,0.018440186573989603
cancer,26,2,distance,0.726144995292708,0.7761836168526309,0.7662947381257241,-0.009888878726906802
cancer,13,1,uniform,0.6891630648750428,0.7688517468447046,0.7662947381257241,-0.002557008718980458
cancer,7,1,distance,0.669269941800753,0.7100291140784099,0.7662947381257241,0.05626562404731428
cancer,29,2,distance,0.7264485621362546,0.7760464300957259,0.7662947381257241,-0.009751691970001808
cancer,30,1,uniform,0.7365210972269771,0.7754824400951162,0.7662947381257241,-0.009187701969392115
cancer,7,1,uniform,0.6641146546559398,0.722189195780745,0.7662947381257241,0.0441055423449791
cancer,11,1,distance,0.6849115243067443,0.735816413633315,0.7662947381257241,0.03047832449240917
cancer,13,2,uniform,0.6972523857411845,0.7761493201634047,0.7662947381257241,-0.009854582037680526
cancer,27,1,distance,0.7214385056487504,0.765989878665935,0.7662947381257241,0.00030485945978908635
cancer,28,2,distance,0.7227709902430675,0.7770715200292665,0.7662947381257241,-0.010776781903542365
cancer,13,2,uniform,0.6972523857411845,0.7761493201634047,0.7662947381257241,-0.009854582037680526
cancer,21,2,distance,0.7082917879150976,0.767940979208585,0.7662947381257241,-0.001646241082860822
cancer,28,2,distance,0.7227709902430675,0.7770715200292665,0.7662947381257241,-0.010776781903542365
cancer,20,2,distance,0.7059785283293392,0.766504329004329,0.7662947381257241,-0.00020959087860483727
cancer,11,2,distance,0.7065399263950701,0.7467418145235046,0.7662947381257241,0.019552923602219496
cancer,23,2,uniform,0.7230138437179048,0.7784090909090909,0.7662947381257241,-0.01211435278336681
cancer,7,2,uniform,0.6795658058028072,0.7086267605633803,0.7662947381257241,0.057667977562343875
cancer,1,1,uniform,0.5793111840979116,0.5918008048289738,0.7662947381257241,0.17449393329675034
cancer,30,1,distance,0.7212919376925712,0.7685049692091946,0.7662947381257241,-0.0022102310834705152
cancer,13,1,uniform,0.6891630648750428,0.7688517468447046,0.7662947381257241,-0.002557008718980458
cancer,7,2,distance,0.6846710779698733,0.7050408511676117,0.7662947381257241,0.0612538869581124
cancer,27,1,distance,0.7214385056487504,0.765989878665935,0.7662947381257241,0.00030485945978908635
cancer,5,1,uniform,0.6569009970900377,0.6710566428876288,0.7662947381257241,0.09523809523809534
cancer,10,2,distance,0.6946681894043136,0.738293396744101,0.7662947381257241,0.028001341381623135
cancer,15,1,distance,0.7006087384457377,0.7485900249984758,0.7662947381257241,0.017704713127248306
cancer,24,1,distance,0.712515512666895,0.766713919882934,0.7662947381257241,-0.0004191817572098966
