dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc
heart,0.1,1.0,0.0009765625,8.0,11.260626622241963,780.0,0.2606985813982119,0.0009765625,1.0,0.8013021346767666,0.791668282843955
heart,0.48777383917895223,0.14501863603990253,2.0,15.0,1.072857696562836,5000.0,0.017670710516822757,22.44102025782656,0.365794263575824,0.7396362661219441,0.6981885884954036
heart,0.27586121091505283,0.9346453030151293,0.0009765625,15.0,4.225146231219746,1258.0,0.19815763315159354,19.242388949877373,0.8552775095928131,0.8038627980452295,0.798378650944494
heart,0.9729708043670628,0.7791984073224395,2.0,7.0,1.0,4093.0,0.030315742515454457,0.33501107418680043,1.0,0.6591135744794856,0.7072456460183856
heart,0.6744735801239982,1.0,0.0009765625,1.0,29.15797450136171,1148.0,0.9032875439994873,0.032144213555618535,0.9663420331134881,0.7916200177933719,0.7921531360304099
heart,1.0,1.0,0.0009765625,4.0,1.7990527740052575,2850.0,0.0009765625,21.41554573439099,0.1,0.7921932044025399,0.7820875838796013
heart,0.7371392968028587,0.1538205842525298,0.16464080828433725,12.0,1.779111743814399,4650.0,0.006964938101119876,490.52018487839797,0.26370802510347136,0.8057416893035017,0.7864706566851557
heart,0.2505571828118587,0.21108179564679913,0.5003405788895945,1.0,1.0,5000.0,16.746358221201817,1016.1799920606325,0.3062752572882167,0.7932574613116403,0.7994647220821534
heart,0.2607376580946196,0.6102604938924334,1.519367970789005,1.0,2.4234644002690025,5000.0,0.001366312167437891,0.08373139341582701,1.0,0.7588324171639084,0.7302276870563593
heart,1.0,0.1,0.0009765625,15.0,1.0106101167863182,4895.0,0.005638479764736466,1024.0,0.18675107135374552,0.785398398726182,0.7940731546487724
heart,0.6174669396499611,0.1,0.0009765625,5.0,36.17219408879645,5000.0,0.0009765625,1024.0,0.1,0.5,0.5
heart,0.34480356856665106,0.9039714009146772,2.0,15.0,1.0,4425.0,10.96596703570723,1024.0,0.1,0.7867400184082776,0.7818548543501028
heart,0.9342666567936969,1.0,0.0009765625,15.0,2.325034899067621,5000.0,1.116868802203181,1024.0,0.1,0.78668803618461,0.7828245607230131
heart,1.0,1.0,0.2156904436489312,13.0,6.61359836619912,1.0,13.23359484463604,1024.0,0.5435271014556645,0.7219910203388409,0.7373841200884373
heart,0.2616355625584954,0.4716502450625718,0.0027576589926010314,13.0,9.657137335053992,3594.0,0.07581226503177416,1024.0,0.8269979906127134,0.7976338515056348,0.7991544160428223
heart,0.28352310582608675,0.1,0.0009765625,10.0,20.64430918291752,1.0,7.522851128141978,0.06571004462742991,1.0,0.5126941375034808,0.4897792948295256
heart,0.1,0.2737233686676428,1.2951941118051413,1.0,3.7182237734544294,4671.0,0.6677624755269871,1024.0,1.0,0.8082866350700192,0.7794499825452854
heart,0.7858995086839321,0.8557544117051741,0.020103082587958693,12.0,15.530094638955164,3400.0,6.012271716120745,6.32957738948786,0.918263926734582,0.8096070756944336,0.7831348667623445
heart,0.1,1.0,0.03192322144128054,1.0,8.186738614920086,5000.0,1.8602936954318405,1024.0,1.0,0.801028168239322,0.7960707497769675
heart,0.45844226214341777,0.6378017357524938,0.008694167734472145,15.0,7.0215699283547846,1.0,0.35753495959376747,52.77304359686297,0.1477070141343298,0.5053131919136561,0.5212947519491098
heart,1.0,0.35360661353254474,0.46823950734120434,13.0,7.239613774428286,1250.0,25.118727423884994,1024.0,1.0,0.7956989519653971,0.7894961405686358
heart,0.9444326176624896,0.7315455299566539,0.009319050949494785,11.0,4.192772459961865,4130.0,8.520552600019649,1.5579175710311046,0.8073526285304863,0.8112236249193515,0.7833288080369264
heart,0.8381021071628981,0.1,0.0012402680864647328,15.0,1.0,1.0,0.4958724943042249,384.5121748974481,0.1,0.5283092231323464,0.5438113339280866
heart,0.8925893052253181,0.909870687271211,0.0017541737800950148,8.0,1.6776961273483944,3496.0,0.00442949076418425,0.36483722880632435,0.2906569447352725,0.80818100370953,0.7744462976610683
heart,0.9626601012432803,0.695945873107802,0.0871282678356428,13.0,5.368503231481631,4964.0,3.6095370309648325,8.072942038314148,0.8149562767109395,0.800348107030271,0.7540048873201195
heart,0.4351166906520839,1.0,0.01558363556396498,14.0,1.0,4861.0,2.4237198098593935,0.0017086909072344368,0.5104664292670499,0.7974994820993438,0.7581164423412591
